buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.06379,0.069392,5.123964,0,1.098612,0.285179,1.386294,3.78419,3.781003,3.555348
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.045462,0.045462,3.78419,0,0.693147,0.09531,1.098612,3.806662,3.803547,1.386294
clean,clean,clean,clean,0.693147,2.639057,3.828641,1.839409,0,0.693147,5.075174,0,1.386294,0.832909,0.398776,1.098612,1.095273,1.098612
clean,clean,clean,clean,1.791759,2.397895,2.484907,1.429514,0.228933,0.166016,3.995629,0,1.94591,0.223144,1.266948,3.828641,3.825375,3.931826
clean,clean,clean,clean,0.693147,2.639057,3.828641,1.839029,8.86982,0,0,0,1.609438,0.039221,0.41211,1.386294,1.383791,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,5.4161,0,0,0,0,0,0,2.397895,2.393339,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,1.386294,0,0.693147,0,0.693147,0.067659,0.693147,1.609438,1.607436,0
clean,clean,clean,clean,0.693147,1.386294,3.555348,1.805976,1.661063,0.073665,2.748552,0,0.693147,0.223144,0.029559,2.944439,2.938633,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.018519,0.018519,4.682131,0,1.098612,0.00995,1.098612,2.995732,2.990217,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.018519,0.018519,4.682131,0,1.098612,0,1.386294,3.044522,3.039271,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.079442,0,0,0,0,0,0,3.178054,3.17346,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.018349,0.018349,5.09375,0,1.791759,0.139762,2.639057,3.850148,3.846738,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.01227,0.01227,5.09375,0,1.791759,0.307485,2.70805,3.218876,3.21326,2.564949
clean,clean,clean,clean,0.693147,0.693147,2.079442,1.218455,0.575949,0.065722,4.515574,0,1.609438,0.828552,0.536493,0.693147,0.693147,0.693147
clean,clean,clean,clean,0.693147,1.94591,3.218876,1.494916,0.056125,0.098531,5.20883,0,1.94591,1.401183,0.285179,1.098612,1.098612,1.098612
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.5677,0.083965,0.021661,5.3303,0,1.098612,1.249902,0.916291,3.091042,3.084201,2.772589
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.178692,0.083382,3.850148,0,0.693147,0.727549,1.386294,2.484907,2.479056,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,2.70805,0,0.693147,0.858662,0.693147,2.564949,2.55955,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.045462,0.088947,4.465908,0,1.098612,0.722706,1.098612,3.135494,3.128075,1.386294
clean,clean,clean,clean,0.693147,1.791759,3.931826,1.862847,0.133263,0.072227,4.324133,0,0.693147,0.837248,0.019803,3.178054,3.170945,1.609438
clean,clean,clean,clean,0.693147,2.197225,3.526361,1.664295,0.090811,0.006018,4.398515,0,0.693147,0.854415,0.029559,3.218876,3.21165,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.049159,0.019194,5.556828,0,1.386294,0.828552,1.94591,3.332205,3.325755,1.098612
buggy,buggy,buggy,buggy,0.693147,0.693147,3.465736,1.784097,0.025953,0,4.745801,0,0.693147,0.10436,0.029559,1.791759,1.786747,0
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.692959,5.393628,0,0,0,0,0,0,1.94591,1.941615,1.609438
buggy,clean,buggy,buggy,0.693147,2.484907,4.26268,1.960512,8.674197,0,0,0,0,0,0,2.079442,2.075684,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.060625,0.060625,3.89182,0,0.693147,0.00995,0.693147,2.197225,2.193886,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.100083,0.146603,2.995732,0,1.791759,0.936093,2.70805,3.871201,3.864092,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.428455,0.02299,3.78419,0,0.693147,0.943906,1.386294,3.89182,3.884857,1.791759
clean,clean,clean,clean,0.693147,1.098612,2.397895,1.456634,0.486113,0.068468,3.273364,0,0.693147,0.24686,0.182322,3.258097,3.249987,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.054808,0.013986,4.276666,0,0.693147,0.985817,0.693147,3.912023,3.904998,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.009804,0.009804,5.31812,0,1.098612,0.932164,1.609438,3.931826,3.924939,3.610918
clean,clean,clean,clean,0.693147,1.609438,3.583519,1.805723,7.867871,0,0,0,0,0,0,3.951244,3.94449,1.791759
buggy,clean,buggy,buggy,0.693147,1.609438,3.044522,1.657702,7.301822,0,0,0,0,0,0,3.970292,3.963666,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.394449,0,0,0,0,0,0,3.988984,3.982481,2.079442
clean,clean,clean,clean,0.693147,2.079442,3.988984,1.901359,0,0.693126,4.355298,0,1.098612,0.425268,0.058269,4.007333,4.000949,2.197225
clean,clean,clean,clean,1.386294,1.791759,2.302585,1.336926,0.139775,0.062981,3.816393,0,1.94591,1.332366,0.982078,4.025352,4.019082,3.871201
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.287682,0.054067,2.944439,0,1.791759,0.10436,2.772589,3.295837,3.288029,2.639057
buggy,buggy,buggy,buggy,0.693147,2.397895,3.637586,1.803387,0.01398,0.01398,4.303389,0,1.098612,0.928219,0.198851,4.043051,4.036715,2.397895
buggy,clean,buggy,buggy,0.693147,3.044522,3.637586,1.737993,0.01727,0.01727,4.402809,0,1.098612,0.438255,0.076961,4.060443,4.054217,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.024098,0.024098,4.820282,0,1.609438,0.067659,1.94591,4.077537,4.071417,3.663562
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.103541,0.103541,4.025352,0,1.609438,0.067659,2.079442,4.094345,4.088326,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.016129,0.016129,4.820282,0,1.609438,0,2.079442,4.110874,4.10479,3.688879
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.068993,0.068993,3.367296,0,0.693147,0.364643,0.693147,4.127134,4.121149,2.564949
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.265216,0.197492,0.002181,5.724663,0,1.386294,0.770108,1.300192,4.143135,4.137085,3.713572
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.044125,0.011215,5.587249,0,1.386294,0.398776,2.079442,4.158883,4.152928,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.020514,0.020514,5.267858,0,0.693147,0.039221,0.693147,2.302585,2.298577,1.791759
clean,clean,clean,clean,1.609438,3.555348,4.369448,1.984919,0.009003,0.008779,4.739788,0,2.079442,0.904218,0.708036,4.174387,4.168524,4.290459
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.682438,0.414746,0.19908,4.969813,0,1.386294,0.788457,1.098612,4.189655,4.183728,4.043051
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.030305,0.030305,4.189655,0,0.693147,0.019803,1.791759,4.204693,4.198855,2.302585
clean,clean,clean,clean,1.098612,2.197225,2.197225,0,0,0,4.615121,0,1.098612,1.302913,0.322083,4.219508,4.213756,4.077537
clean,clean,clean,clean,1.098612,1.098612,0.693147,0,0.043963,0.022223,5.187386,0,1.098612,0.029559,1.098612,4.234107,4.228438,4.110874
clean,clean,clean,clean,1.609438,1.609438,1.791759,1.007352,0.142921,0.261742,4.320151,0,1.94591,0.732368,2.028148,4.248495,4.242765,4.248495
clean,clean,clean,clean,0.693147,0.693147,2.890372,1.607821,2.46457,0.020058,2.273156,0,0.693147,0.076961,0.058269,4.26268,4.256888,2.890372
buggy,clean,clean,clean,0.693147,1.94591,2.484907,1.373315,0.886665,0.101418,4.03176,0,1.791759,0.641854,0.548121,3.367296,3.359333,2.833213
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.519266,0.24249,0.009259,4.68675,0,1.791759,0.122218,2.351375,4.276666,4.270816,4.077537
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.693147,0.693147,5.267858,0,1.098612,0.165514,1.098612,4.290459,4.284689,3.871201
clean,clean,clean,clean,1.098612,1.94591,1.94591,1.140435,0.2267,0.037458,4.197202,0,1.791759,0.207014,1.465568,4.304065,4.298373,4.204693
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.028171,0.018868,5.351858,0,1.791759,0.029559,2.944439,4.317488,4.311872,2.639057
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.94971,3.7612,0,0,0,0,0,0,4.330733,4.325059,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.103541,0.018019,4.025352,0,1.609438,0.139762,2.302585,4.343805,4.338205,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.013304,0.022076,5.4161,0,0.693147,1.108563,0.693147,2.639057,2.631169,2.564949
clean,clean,clean,clean,0.693147,2.639057,3.610918,1.621928,0.189776,0.166726,5.070852,0,1.94591,1.202972,0.425268,2.70805,2.700018,2.639057
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.573373,5.981414,0,0,0,0,0,0,2.772589,2.764431,2.70805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.247836,0.197826,3.496508,0,0.693147,1.805005,1.386294,2.833213,2.825537,2.772589
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.064242,0.004728,5.356586,0,1.609438,0.254642,2.079442,2.890372,2.883123,2.833213
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.645894,0.030305,4.189655,0,0.693147,0.530628,1.94591,4.356709,4.349891,2.484907
clean,clean,clean,clean,1.098612,1.94591,2.484907,0.917518,0.192188,0.192188,4.623207,0,1.386294,1.10194,0.647103,4.369448,4.362461,4.248495
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.017858,0.017858,5.407172,0,1.609438,1.238374,1.609438,3.401197,3.390136,2.890372
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,1.098612,0,0,0,0,0,0,3.332205,3.319987,2.639057
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.11065,2.351375,0.03774,2.433613,0,0.693147,0.300105,0.788457,1.386294,1.376244,0
clean,clean,clean,clean,0.693147,2.079442,2.944439,1.472289,0.008365,0.34581,4.987025,0,2.197225,1.147402,0.636577,1.609438,1.601406,1.386294
clean,clean,clean,clean,0.693147,1.098612,2.302585,1.36071,6.929517,0,0,0,0,0,0,1.791759,1.78507,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006154,0.12189,5.09375,0,1.386294,0.955511,1.386294,1.94591,1.940179,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.012739,0.025318,4.369448,0,1.098612,1.050822,1.098612,3.433987,3.421653,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.09531,0.09531,3.044522,0,1.098612,1.091923,1.098612,3.465736,3.45379,2.302585
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.787134,0.841789,0.02186,4.116269,0,1.098612,0.524729,0.845868,3.496508,3.484926,2.944439
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.017596,0.011765,5.135798,0,1.098612,1.081805,1.098612,3.526361,3.515121,2.397895
clean,clean,clean,clean,0.693147,1.386294,1.791759,0.933793,1.069198,0.122602,2.322388,0,1.098612,0.891998,0.470004,3.555348,3.544143,2.484907
