buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.025975,4.343805,0,0.693147,0,1.386294,4.043051,4.007878,3.663562
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.678516,0.038652,0.009804,4.629863,0,1.791759,2.488234,2.079442,6.415097,6.134027,3.583519
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.072321,0.09531,3.713572,0,0.693147,3.004692,0.693147,6.416732,6.136084,3.091042
buggy,buggy,buggy,buggy,0.693147,2.197225,2.944439,1.509215,0.477021,0.067463,3.853758,0,1.098612,2.439735,0.157004,1.098612,1.095273,1.098612
clean,buggy,buggy,clean,0.693147,0.693147,0.693147,0,0.015544,0.002608,5.950643,0,0.693147,2.469793,1.609438,4.867534,4.80238,3.78419
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.692853,0.190518,0.006154,4.406719,0,0.693147,0.765468,1.252763,4.060443,4.023207,3.688879
clean,clean,clean,clean,0.693147,1.94591,2.890372,1.575724,0.070646,0.050364,5.299766,0,1.609438,3.523415,0.300105,1.386294,1.381282,0
clean,clean,clean,clean,0.693147,1.098612,1.94591,1.259665,0.401755,0.308301,3.433987,0,1.386294,2.29556,0.405465,1.609438,1.60543,1.386294
clean,clean,clean,clean,0.693147,0.693147,1.791759,1.200103,0.948494,0.018019,2.484907,0,1.098612,1.763017,0.336472,1.791759,1.788421,1.609438
clean,clean,clean,clean,0.693147,1.609438,2.70805,1.545526,0.13509,0.018531,4.749876,0,1.098612,2.884801,0.307485,1.94591,1.943049,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.030459,0.010257,4.584967,0,0.693147,1.050822,2.639057,6.418365,6.134807,3.135494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.017762,0.010695,5.63479,0,0.693147,1.061257,2.564949,4.077537,4.038656,3.713572
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007168,0.007168,4.941642,0,1.386294,1.061257,2.197225,5.225747,4.930076,1.94591
clean,clean,clean,clean,1.386294,1.791759,1.791759,1.109437,0.020395,0.03774,4.987708,0,2.197225,2.169054,2.97553,4.875197,4.807948,3.78419
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.014135,0.003552,5.641907,0,0.693147,0.215111,2.639057,5.231109,4.936917,1.386294
buggy,clean,clean,clean,0.693147,2.484907,3.401197,1.706548,0.421311,0.098383,3.912623,0,1.098612,2.498974,0.131028,4.882802,4.815026,3.663562
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.04879,0.132489,4.795791,0,1.098612,1.439835,1.098612,4.890349,4.8231,3.688879
clean,clean,clean,clean,0.693147,1.098612,1.609438,1.048361,0.110932,0.075304,3.823192,0,1.098612,2.912351,0.405465,5.411646,5.121461,2.079442
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.94971,0.046166,0.046166,3.768845,0,1.098612,0.04879,0.512824,5.4161,5.127292,2.197225
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.464786,0.044951,0.033902,3.795489,0,1.098612,2.474856,0.916291,5.420535,5.133148,2.302585
buggy,clean,buggy,buggy,0.693147,0.693147,1.386294,0.641905,0.033567,0.050892,5.117994,0,1.386294,1.363537,1.098612,4.89784,4.829193,3.713572
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.902435,0.026084,0.013649,5.470168,0,1.609438,2.91398,2.079442,4.905275,4.836599,3.806662
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,4.094345,4.052133,0
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,4.110874,4.069369,0
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.72483,5.659482,0,0,0,0,0,0,4.127134,4.086312,3.73767
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,4.143135,4.102478,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.356709,0,0,0,0,0,0,4.158883,4.118875,3.7612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.030153,0,4.59512,0,1.386294,2.561868,2.484907,5.42495,5.136915,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.423228,0,4.543295,0,1.098612,3.476305,1.098612,4.912655,4.843242,3.828641
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007702,0,5.963579,0,0.693147,1.386294,1.791759,4.919981,4.850858,3.850148
buggy,clean,buggy,buggy,0.693147,1.098612,1.791759,1.031272,0.191226,0.014295,5.035653,0,1.386294,1.371181,1.029619,4.927254,4.858571,3.73767
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.021053,0.021053,3.871201,0,0.693147,1.690096,1.098612,5.236442,4.940141,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006536,0.006536,5.723585,0,2.197225,1.118415,4.394449,4.934474,4.866149,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.067593,0.067593,4.969813,0,0.693147,3.215269,0.693147,4.941642,4.871756,3.7612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.014599,0.014599,4.234107,0,0.693147,0.620576,0.693147,4.94876,4.879387,3.78419
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.177334,0.029414,4.219508,0,1.386294,2.252344,1.791759,4.955827,4.886884,3.871201
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.410284,0.096627,4.248495,0,1.386294,3.328268,1.94591,6.419995,6.128353,3.401197
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.972939,0.030867,0.021706,4.391358,0,1.609438,2.384165,2.110213,6.421622,6.130378,4.406719
clean,clean,clean,clean,1.609438,2.564949,2.70805,1.4073,0.116614,0.018107,4.631228,0,1.94591,2.226783,1.595339,4.962845,4.891702,4.584967
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.125163,0,3.828641,0,0.693147,3.258865,0.693147,5.429346,5.138031,2.397895
clean,clean,clean,clean,0.693147,1.609438,2.302585,1.328906,0.459351,0.335591,3.63178,0,1.386294,0.207014,0.576613,4.969813,4.899182,3.828641
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007491,0.007491,4.89784,0,1.386294,0.067659,3.258097,6.423247,6.132421,3.850148
clean,clean,clean,clean,1.609438,2.302585,2.564949,1.402214,0.057351,0.012937,4.574711,0,2.079442,2.56418,1.541159,6.424869,6.134504,4.927254
clean,clean,clean,clean,1.609438,3.663562,4.49981,2.00778,0.147503,0.135531,4.671894,0,1.94591,3.115292,0.392042,4.976734,4.906385,4.59512
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.89182,0,0,0,0,0,0,4.983607,4.913757,3.871201
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,6.426488,6.136365,0
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.866588,0.012951,0.012951,5.192957,0,0.693147,0.470004,0.285179,6.429719,6.13941,5.26269
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.401197,0,0,0,0,0,0,6.431331,6.141134,5.267858
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,5.313206,0,0,0,0,0,0,6.43294,6.143284,5.273
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.944439,0,0,0,0,0,0,6.434547,6.145408,5.278115
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.054067,0.054067,2.944439,0,0.693147,0.019803,0.693147,6.43615,6.147528,5.283204
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.038715,0,4.343805,0,0.693147,0.609766,0.693147,6.437752,6.149643,5.288267
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.179525,0.666479,2.995732,0,0.693147,0.620576,0.693147,6.43935,6.151711,5.293305
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.085917,0.053261,6.126869,0,1.386294,0.751416,2.639057,4.174387,4.126166,2.484907
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.584746,0.078068,0.060122,5.056246,0,1.386294,1.562346,2.233235,4.189655,4.142023,3.78419
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.685734,0.341749,0,4.559126,0,0.693147,0.405465,0.693147,6.440947,6.153732,5.298317
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,6.44254,6.155728,0
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,6.444131,6.157847,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007491,0.007491,4.89784,0,0.693147,0.904218,0.693147,2.079442,2.063058,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.031749,0.031749,3.465736,0,0.693147,0.904218,0.693147,2.197225,2.182675,0.693147
clean,clean,clean,clean,0.693147,1.386294,1.609438,1.071001,0.025001,0.025001,4.098503,0,0.693147,0.904218,0.223144,2.302585,2.2895,1.098612
clean,clean,clean,clean,0.693147,0.693147,1.94591,1.276747,0.021979,0.021979,3.828641,0,0.693147,0.904218,0.157004,2.397895,2.386007,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.024693,0.024693,3.713572,0,0.693147,0.904218,0.693147,2.484907,2.474014,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.02299,0.02299,3.78419,0,0.693147,0.904218,0.693147,2.564949,2.554899,1.791759
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.011429,0.011429,4.477337,0,0.693147,0.904218,0.405465,2.639057,2.629728,1.94591
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.060018,0.060018,3.901973,0,0.693147,0.904218,0.405465,2.70805,2.699346,2.079442
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.034786,0.034786,4.051785,0,0.693147,0.904218,0.405465,2.772589,2.764431,2.197225
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.038466,0.038466,3.951244,0,0.693147,0.904218,0.405465,2.833213,2.825537,2.302585
clean,clean,clean,clean,0.693147,1.609438,2.639057,1.547656,0.015267,0.015267,4.189655,0,0.693147,0.904218,0.076961,2.890372,2.883123,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.008163,0.008163,4.812184,0,0.693147,0.904218,0.693147,2.944439,2.937573,2.484907
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.895839,0.093966,0.084957,3.946424,0,0.693147,0.904218,0.223144,2.995732,2.989211,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.02299,0.02299,3.78419,0,0.693147,0.904218,0.693147,3.044522,3.038313,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.024693,0.024693,3.713572,0,0.693147,0.904218,0.693147,3.091042,3.085116,2.70805
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.94971,0.046166,0.046166,3.768845,0,0.693147,0.904218,0.285179,3.135494,3.129826,2.772589
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.925024,0.022781,0.022781,4.29497,0,0.693147,0.904218,0.285179,3.178054,3.172622,2.833213
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.543445,0.09531,0.024693,3.713572,0,0.693147,0.904218,0.405465,3.218876,3.213662,2.890372
clean,clean,clean,clean,0.693147,1.609438,2.079442,1.211721,0.045498,0.026922,4.49981,0,0.693147,0.908259,0.131028,3.258097,3.253084,2.944439
clean,clean,clean,clean,0.693147,1.791759,3.044522,1.577852,6.993015,0,0,0,0,0,0,6.44572,6.158228,3.433987
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.047628,0,4.820282,0,0.693147,0.636577,1.386294,6.447306,6.160321,5.303305
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.008163,0.008163,4.812184,0,1.098612,0.300105,1.098612,6.448889,6.162388,5.308268
clean,clean,clean,clean,0.693147,1.791759,2.302585,1.226131,2.361934,0.022468,1.773256,0,0.693147,0.00995,0.10436,6.45047,6.164472,3.465736
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.576248,0.264152,0,4.18205,0,0.693147,0.058269,1.098612,6.452049,6.166384,5.313206
clean,clean,clean,clean,0.693147,1.94591,2.397895,0.769214,7.342132,0,0,0,0,0,0,6.453625,6.16848,3.496508
clean,clean,clean,clean,0.693147,1.791759,2.564949,1.386072,0.030557,0.210295,4.553877,0,0.693147,0.039221,0.157004,6.45677,6.172202,3.555348
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00905,0.00905,4.70953,0,0.693147,1.160021,0.693147,3.295837,3.289148,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.035091,0.035091,3.367296,0,0.693147,1.160021,0.693147,3.332205,3.325755,3.044522
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.938702,0.0201,0.015113,4.199755,0,0.693147,1.160021,0.285179,3.367296,3.36107,3.091042
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.011905,0.011905,4.436752,0,0.693147,1.160021,0.405465,3.401197,3.395179,3.135494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.015267,0.015267,4.189655,0,0.693147,1.166271,0.693147,3.433987,3.427839,3.178054
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006826,0.006826,4.990433,0,0.693147,1.166271,0.693147,3.465736,3.459781,3.218876
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.034289,0.034289,4.465908,0,0.693147,1.166271,0.693147,3.496508,3.490733,3.258097
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.057158,0.057158,3.555348,0,0.693147,1.169381,0.693147,3.526361,3.520757,3.295837
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.03279,0.03279,3.433987,0,0.693147,0.262364,0.693147,3.555348,3.549905,3.332205
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.035091,0.035091,3.367296,0,0.693147,0.270027,0.693147,5.433722,5.138853,3.713572
clean,clean,clean,clean,0.693147,2.397895,2.944439,1.246319,8.141772,0,0,0,0,0,0,5.438079,5.144642,3.73767
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.056512,0.011561,4.465908,0,0.693147,0.29267,1.098612,5.241747,4.937778,3.871201
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.018692,0.018692,3.988984,0,0.693147,0.336472,0.693147,5.247024,4.94478,3.89182
clean,clean,clean,clean,0.693147,1.098612,1.94591,1.222687,0,0.693121,4.161536,0,0.693147,0.371564,0.157004,5.252273,4.951805,3.912023
clean,clean,clean,clean,0.693147,1.098612,1.94591,1.222687,0,0.693121,4.161536,0,0.693147,0.378436,0.157004,5.257495,4.958851,3.931826
clean,clean,clean,clean,0.693147,1.791759,2.302585,0.941822,7.467942,0,0,0,0,0,0,5.442418,5.149585,3.7612
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.584746,0.078068,0.060122,5.056246,0,0.693147,1.321756,0.285179,5.26269,4.965498,3.367296
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.594033,0.012987,0.038466,4.350278,0,0.693147,0.500775,0.405465,5.267858,4.972379,3.951244
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.500789,0.021128,0,4.9523,0,0.693147,0.875469,1.252763,5.446737,5.155082,4.343805
clean,clean,clean,clean,0.693147,1.94591,2.397895,0.974171,7.474772,0,0,0,0,0,0,5.451038,5.160778,3.78419
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.93971,0.12544,0.129497,4.29497,1,1.386294,3.168003,1.991976,6.459904,6.174827,3.89182
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.500789,0.027399,0,4.691348,0,1.098612,0.019803,2.251292,6.461468,6.176865,3.912023
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.015424,0.005168,5.267858,0,0.693147,1.512927,0.693147,5.273,4.977699,3.401197
buggy,buggy,buggy,buggy,1.609438,3.465736,4.060443,1.770982,0.066856,0.031502,4.639668,1,1.94591,3.336837,0.476234,6.152733,5.84719,4.663439
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.691547,2.510615,0,2.833213,0,1.386294,2.173615,0.81093,4.990433,4.910815,1.098612
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.251845,0.132759,0.099789,4.406719,0,1.386294,2.252344,1.871802,4.997212,4.918154,4.007333
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.003578,6.326149,0,0.693147,0.019803,0.693147,5.003946,4.925368,1.386294
clean,clean,clean,clean,0.693147,1.098612,2.639057,1.497006,0.090102,0.160013,4.352727,0,1.386294,2.440606,0.693147,5.010635,4.931015,3.931826
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.692746,0.283042,0.042302,4.406719,0,1.098612,2.022871,1.098612,5.01728,4.938208,3.912023
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.014815,0.004963,5.308268,0,1.098612,1.000632,2.944439,5.278115,4.982373,0.693147
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.93419,0.036871,0.059243,4.276666,0,1.098612,2.129421,0.982078,5.023881,4.944709,3.931826
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00692,0.00692,4.976734,0,1.098612,3.167161,1.098612,5.030438,4.951805,3.951244
clean,clean,clean,clean,0.693147,1.609438,2.302585,1.336912,0.021919,0.030017,4.397162,0,1.386294,1.449269,0.891998,6.154858,5.847565,3.828641
clean,clean,clean,clean,0.693147,1.791759,2.079442,1.043117,0.037717,0.041888,5.444277,0,1.386294,1.780024,1.386294,6.156979,5.850419,3.850148
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.925024,0.015425,0.01031,4.179451,0,1.098612,2.702032,0.512824,6.159095,5.853208,2.564949
clean,clean,clean,clean,0.693147,1.098612,1.791759,0.942387,2.122841,0,2.595255,0,0.693147,0,0.336472,6.161207,5.856074,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.03531,0.002112,6.161207,1,1.386294,1.728109,2.70805,6.464588,6.175514,1.609438
clean,buggy,clean,clean,0.693147,1.609438,2.484907,1.044395,3.491686,0,1.93297,0,1.609438,0.139762,0.438255,6.466145,6.177342,1.791759
clean,clean,clean,clean,0.693147,1.098612,1.94591,0.780618,0.709732,0.676667,5.439513,0,1.386294,3.578786,0.512824,6.467699,6.179416,1.94591
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.090793,3.308107,0.018349,2.944439,0,0.693147,0.451076,0.285179,6.46925,6.181486,2.079442
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.076787,7.25982,0,0,0,0,0,0,6.4708,6.183551,2.197225
clean,clean,clean,clean,0.693147,1.098612,1.94591,0.780618,0.709732,0.676667,5.439513,0,1.386294,3.578786,0.512824,6.472346,6.185612,2.302585
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.93844,0.142437,0.035952,5.304945,0,1.098612,2.745988,0.693147,5.036953,4.956742,3.970292
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.904315,0.236186,0.030421,4.18586,0,1.098612,1.091923,1.011601,5.043425,4.963614,3.988984
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.013423,0.006734,5.003946,0,1.098612,1.388791,1.386294,5.288267,4.993489,3.433987
buggy,clean,buggy,buggy,1.098612,1.791759,2.302585,1.274278,0.041127,0.004285,5.454851,1,1.386294,2.21266,0.982078,5.049856,4.97016,4.663439
clean,clean,clean,clean,0.693147,1.791759,2.197225,1.346654,0.024098,0.028666,4.899704,0,1.609438,3.209633,1.446919,6.163315,5.856933,3.871201
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.017094,0.013699,5.673323,0,1.386294,2.231089,2.079442,6.165418,5.859789,2.70805
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.920271,0.057158,0,4.787492,0,1.386294,1.495149,1.202972,5.293305,4.99917,3.465736
clean,clean,clean,clean,0.693147,2.833213,3.583519,1.518624,3.929097,0.011056,1.272566,0,1.098612,0.10436,0.086178,5.298317,5.005891,3.970292
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,5.303305,5.012567,0
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,5.308268,5.019199,0
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.651437,0.017392,0.008734,4.744932,0,1.098612,0.113329,1.098612,5.313206,5.025524,3.988984
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.021277,0.021277,4.543295,0,1.098612,0,1.791759,5.31812,5.032071,4.007333
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,2.833213,0,0.693147,0.157004,0.693147,5.32301,5.038445,4.025352
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.513132,0.988056,0,3.843102,0,0.693147,0.019803,0.512824,5.327876,5.044908,4.043051
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.513132,1.13766,0,3.619797,0,0.693147,0.058269,0.285179,5.332719,5.051329,4.060443
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.804053,0.363533,0.220174,4.229312,0,0.693147,0.086178,0.693147,5.337538,5.057646,4.077537
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.075986,0.191055,5.030438,0,0.693147,0.122218,1.609438,5.342334,5.06367,4.094345
clean,clean,clean,clean,0.693147,2.302585,3.465736,1.509138,7.981392,0,0,0,0,0,0,3.583519,3.563883,0
clean,clean,clean,clean,0.693147,1.791759,2.995732,1.231052,7.613819,0,0,0,0,0,0,3.610918,3.591818,0.693147
clean,clean,clean,clean,0.693147,2.079442,3.178054,1.327807,2.525457,0,2.293544,0,0.693147,0.506818,0.039221,3.637586,3.618993,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.022473,0.087011,3.806662,0,1.098612,0.00995,1.098612,3.663562,3.64545,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.024098,0.070618,3.73767,0,1.098612,0.00995,1.098612,3.688879,3.671225,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.012346,0.206863,5.087596,0,1.098612,0.00995,1.098612,3.713572,3.696351,1.791759
clean,clean,clean,clean,0.693147,1.098612,1.386294,0,5.181784,0,0,0,0.693147,1.776646,0.285179,5.351858,5.070412,4.110874
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.107054,0.081346,5.181784,0,0.693147,0.039221,0.693147,5.356586,5.07661,4.127134
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,1.493028,0.668111,5.209486,0,0.693147,0.076961,1.098612,5.361292,5.082646,4.143135
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.732398,0.693147,6.458338,0,0.693147,0.029559,1.386294,5.365976,5.088768,4.158883
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.733737,0.693147,6.535241,0,0.693147,0.029559,1.609438,5.370638,5.094854,4.174387
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.049748,0.017299,6.614726,0,0.693147,0.019803,1.791759,5.375278,5.100902,4.189655
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.015267,0.015267,4.189655,0,0.693147,2.371178,0.693147,5.056246,4.967519,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.015267,0.015267,4.189655,0,1.098612,3.369018,1.098612,5.062595,4.974455,4.025352
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.016742,0.001298,6.647688,0,0.693147,0.019803,1.94591,5.379897,5.106915,4.204693
clean,clean,clean,clean,0.693147,2.302585,2.890372,1.520504,0.205917,0.35847,3.964805,0,0.693147,1.040277,0.113329,5.068904,4.981138,0
clean,clean,clean,clean,0.693147,1.791759,1.791759,1.035577,0.355587,0.331357,4.865995,0,0.693147,2.369309,0.336472,5.075174,4.987912,0.693147
clean,clean,clean,clean,0.693147,1.791759,1.791759,1.198322,0.13062,0.103032,4.867534,0,1.098612,2.873,0.788457,5.081404,4.994574,4.043051
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.04745,0.028988,6.663133,0,0.693147,0.524729,2.079442,5.384495,5.111506,4.219508
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.02845,0.003757,6.682109,0,0.693147,0.139762,2.197225,5.389072,5.117215,4.234107
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.196181,0.066414,0.092184,4.54542,0,1.386294,2.811208,1.163151,6.167516,5.853323,3.89182
buggy,clean,buggy,buggy,0.693147,1.098612,2.564949,1.446665,0.021726,0.05956,4.867534,0,1.609438,2.736314,0.845868,6.169611,5.856189,2.772589
clean,clean,clean,buggy,1.386294,1.791759,1.791759,1.166402,0.080852,0.01877,4.564348,1,1.791759,3.56133,1.029619,5.455321,5.148831,2.995732
clean,clean,clean,clean,0.693147,2.397895,3.637586,1.759692,7.812378,0,0,0,0,0,0,5.459586,5.154389,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.039597,0.002445,6.706862,0,0.693147,0.703098,2.302585,5.393628,5.120983,4.248495
clean,clean,clean,clean,0.693147,1.609438,1.94591,1.131963,0.017094,0.009194,5.604588,0,1.386294,3.477232,0.405465,3.73767,3.708927,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010695,0,4.543295,0,1.098612,1.934416,1.94591,5.463832,5.158423,3.806662
clean,clean,clean,clean,0.693147,1.386294,1.791759,0.924783,0.207382,0.204032,3.903991,0,1.386294,1.986504,0.955511,5.46806,5.1641,3.828641
buggy,clean,clean,clean,1.098612,3.295837,4.189655,1.761202,0.099077,0.102389,4.844187,0,1.791759,3.345332,0.559616,6.171701,5.855272,4.189655
clean,clean,clean,clean,0.693147,1.94591,2.890372,1.552531,7.361375,0,0,0,0,0,0,6.173786,5.857333,2.890372
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.393437,0.158406,0.007435,4.905275,0,0.693147,0.29267,0.405465,6.175867,5.859503,2.944439
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.139762,0,3.713572,0,1.098612,3.395179,0.693147,5.472271,5.167867,2.639057
clean,clean,clean,clean,0.693147,2.397895,2.995732,1.569062,7.077498,0,0,0,0,0,0,5.398163,5.12313,4.26268
clean,clean,clean,clean,0.693147,1.94591,2.397895,0.826033,7.364547,0,0,0,0,0,0,5.476464,5.173264,3.850148
clean,clean,clean,clean,0.693147,1.098612,1.386294,0,0.062841,0.010557,5.647812,0,0.693147,0.500775,1.465568,5.402677,5.128715,4.276666
buggy,clean,buggy,buggy,0.693147,1.386294,2.397895,1.374981,0.810119,0.037605,4.021774,0,1.386294,2.37862,0.641854,6.177944,5.861555,3.931826
buggy,clean,clean,clean,0.693147,1.791759,2.772589,1.477428,1.186967,0.080476,3.180966,0,1.609438,2.315501,0.336472,5.480639,5.173094,2.70805
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.577333,0,0.693147,3.569533,0,0.693147,2.425687,0.405465,5.407172,5.127944,4.290459
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.030839,0.001118,6.796824,0,0.693147,1.423108,2.484907,5.236442,4.869302,3.663562
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.660968,0.021979,0.121234,4.731803,0,1.098612,2.888147,1.871802,5.087596,4.98436,4.060443
clean,clean,clean,clean,0.693147,2.772589,2.772589,1.541942,0.038421,0.036653,4.699844,0,1.791759,2.446685,0.928219,5.411646,5.133679,4.304065
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.020834,0.020834,4.564348,0,1.386294,0.139762,2.302585,5.4161,5.139263,4.317488
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.234107,0,0,0,0,0,0,5.420535,5.144991,4.330733
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.71562,0.654532,4.204693,0,0.693147,2.46215,0.693147,5.42495,5.150513,4.343805
