buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.881248,0.030789,0.002918,6.752854,1,2.397895,4.227855,4.230477,4.875197,4.624777,5.594711
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.881248,0.031589,0.002995,6.726833,1,2.079442,4.227855,4.102643,4.882802,4.634535,5.605802
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.543445,0.00373,0.000934,6.976815,1,2.397895,2.674149,4.916325,1.098612,1.091923,1.609438
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.636837,0.010759,0.004796,6.033086,0,1.098612,3.483699,2.079442,4.890349,4.641502,4.762174
clean,buggy,buggy,clean,0.693147,1.609438,2.197225,1.188843,0.035903,0.015523,6.694562,1,1.791759,4.124874,1.504077,2.944439,2.818995,2.944439
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006579,0.006579,5.717028,0,1.098612,1.682688,2.302585,4.89784,4.650621,4.770685
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.351509,0.524197,0.0032,4.65396,0,1.791759,3.026261,2.367436,2.995732,2.875258,2.995732
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.458261,0.040684,0,6.074196,0,1.386294,3.784871,1.94591,4.905275,4.658521,5.308268
buggy,clean,clean,clean,1.386294,1.386294,1.386294,0.787161,0.03969,0.001663,6.400257,1,2.397895,4.169143,4.518195,4.454347,4.135646,4.941642
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.711203,0.091499,0.006649,6.024053,0,1.94591,3.39585,2.374906,4.912655,4.667863,5.31812
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.780256,0.001789,0.001163,8.222554,0,2.079442,2.388763,4.390367,5.225747,4.923842,5.583496
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.780256,0.001774,0.001154,8.230844,0,2.397895,2.280339,4.521789,5.231109,4.931087,5.590987
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.66717,0.015042,0.001165,6.755478,1,2.397895,4.457714,4.241327,1.386294,1.376244,2.079442
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.00304,0.00304,5.797576,0,0.693147,3.186353,1.504077,4.919981,4.675722,4.795791
clean,clean,clean,clean,0.693147,1.098612,1.098612,0,0.03884,0,3.941582,0,1.609438,4.094011,1.871802,4.927254,4.68472,4.804021
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.464786,0.008793,0.000679,6.602588,1,2.397895,5.134739,4.93087,1.609438,1.599388,2.197225
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.639766,0.016593,0.003854,5.964864,0,1.609438,2.813611,2.140066,4.934474,4.693639,4.812184
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.820097,0.027345,0.009805,7.311886,0,2.397895,4.168988,4.25206,1.791759,1.778336,2.564949
buggy,clean,buggy,buggy,1.098612,1.098612,1.609438,0.986447,0.02905,0.010939,6.34432,0,2.397895,3.941388,4.25206,1.94591,1.931521,2.564949
clean,clean,clean,clean,0.693147,1.94591,2.70805,1.430912,0.005671,0.004015,6.245971,1,1.791759,4.285378,1.144223,3.044522,2.918311,3.044522
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.84634,0.017548,0.002257,6.499411,1,2.079442,4.528289,4.106767,4.672829,4.449802,5.541264
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.84634,0.016801,0.002161,6.543192,1,2.397895,3.85397,4.255613,4.682131,4.4613,5.55296
clean,buggy,buggy,clean,1.386294,2.944439,3.663562,1.725196,0.021441,0.004345,6.958971,0,2.079442,4.33218,1.888584,4.941642,4.691806,5.648974
clean,clean,clean,clean,1.098612,1.791759,1.791759,1.129277,0.006706,0.001051,7.551397,0,1.791759,2.750471,2.694627,4.94876,4.700935,5.351858
clean,clean,clean,clean,0.693147,1.386294,1.386294,0,0,0,0,0,1.386294,4.044279,1.300192,4.955827,4.7098,4.836282
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.900909,0.009586,0.001133,6.378986,1,2.397895,2.074429,4.543295,2.079442,2.064328,2.70805
clean,clean,clean,clean,1.098612,1.609438,1.94591,1.276605,0.087791,0.007463,5.187386,0,1.791759,5.24918,0.982078,4.465908,4.137564,4.488636
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.657487,0.135993,0.043699,6.433342,1,2.397895,5.069721,4.266195,4.477337,4.15167,4.882802
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.757614,0.028584,0.002739,6.747199,1,2.397895,4.224642,4.550397,2.197225,2.179287,2.995732
buggy,clean,buggy,buggy,1.098612,2.564949,4.204693,1.783887,0.980376,0.046152,4.427956,0,1.791759,3.343921,0.41871,4.488636,4.16713,4.521789
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.543445,0.013606,0.02034,5.680173,0,1.609438,2.972464,2.674149,4.962845,4.714383,4.844187
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.00349,5.659482,0,1.386294,2.841415,2.079442,4.969813,4.723309,4.85203
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004938,0.004938,6.695799,0,1.94591,2.197225,2.302585,2.302585,2.285439,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003284,0.00982,5.720312,1,1.098612,1.396245,1.386294,4.691348,4.466138,4.584967
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003252,0.009725,5.7301,1,1.386294,1.388791,1.609438,4.70048,4.477564,4.59512
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.76946,0.017056,0.009511,6.771936,1,2.397895,2.207175,4.564348,2.397895,2.37862,3.178054
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.425533,0.01288,0.00738,6.580639,0,2.197225,4.76499,4.42688,4.49981,4.172694,4.025352
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,4.51086,4.187987,0
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.777985,0.015165,0.007892,6.380123,1,2.079442,3.168424,4.189655,4.976734,4.721797,5.676754
clean,clean,clean,clean,1.098612,1.609438,1.791759,0.962877,0.00968,0.004567,6.956164,1,2.079442,4.017284,3.89995,4.983607,4.73048,5.332719
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.077624,0.008621,0.005976,6.909753,1,2.079442,2.150599,3.506458,4.990433,4.739264,5.342334
clean,clean,clean,clean,0.693147,1.609438,1.791759,0.818678,0.26457,0.000956,6.729824,1,1.609438,1.226712,1.335001,3.135494,3.003204,3.135494
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.279718,0.08063,0.002541,5.285739,0,1.609438,1.172482,2.140066,3.178054,3.051167,3.178054
clean,clean,clean,clean,1.386294,1.94591,2.197225,1.039396,0.030668,0.026173,6.007289,1,2.197225,4.361441,3.272606,4.997212,4.745975,5.700444
buggy,clean,buggy,buggy,1.098612,1.098612,1.098612,0.689135,0.066193,0.015334,5.42715,1,1.386294,4.189503,0.916291,1.94591,1.88707,2.079442
buggy,clean,clean,clean,1.386294,1.386294,1.386294,0.748128,0.012089,0.00114,6.777647,0,2.397895,3.543565,4.564348,5.236442,4.910225,5.820083
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.743916,0.024981,0.000232,7.270543,1,2.397895,3.707701,4.56778,2.079442,2.028148,2.397895
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.436928,0.437059,0.00738,4.912655,0,1.609438,1.068153,1.8453,3.218876,3.095578,3.218876
clean,clean,clean,clean,0.693147,2.197225,3.218876,1.460021,0.024337,0.010471,6.304979,1,1.609438,4.019082,0.536493,3.258097,3.1381,3.258097
buggy,clean,buggy,clean,1.098612,1.609438,1.609438,0.7205,0.028589,0.02529,6.499411,0,2.397895,3.99618,4.290459,2.484907,2.451867,3.044522
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.644449,0,0.693147,4.369448,0,0.693147,5.866298,0.405465,5.01728,4.766949,4.905275
buggy,buggy,buggy,buggy,1.386294,1.94591,2.397895,1.284101,0.02882,0.019024,6.549221,0,2.397895,2.301585,3.394508,5.023881,4.775419,5.733341
clean,clean,clean,clean,1.386294,1.386294,2.079442,0.767341,0.017522,0.003152,6.11715,1,2.397895,4.22698,3.740997,5.241747,4.913022,5.828946
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.611729,0.028257,0.005022,6.471573,1,2.397895,3.253857,4.300681,5.247024,4.920273,5.83773
clean,clean,clean,clean,1.098612,2.079442,2.70805,1.495534,0.003045,0.0018,6.246804,0,1.94591,1.403643,1.386294,2.197225,2.140066,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.031749,0.010695,4.543295,1,1.386294,4.851171,1.386294,2.564949,2.525729,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.143135,0,0,0,0,0,0,5.030438,4.77525,4.532599
buggy,buggy,buggy,buggy,1.609438,2.70805,3.135494,1.478664,0.014111,0.008996,6.492103,0,2.484907,1.637053,2.692598,5.036953,4.783484,5.774552
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000692,0.000692,8.661986,0,1.609438,1.635106,2.302585,5.043425,4.791816,4.553877
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.65945,0.790354,0,4.689052,0,1.791759,1.141033,2.251292,3.295837,3.168003,3.295837
buggy,buggy,buggy,clean,1.098612,1.609438,1.791759,1.000897,0.012728,0.00682,7.039485,1,2.397895,1.444563,4.084294,2.302585,2.247072,2.397895
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.849411,0.005754,0.002881,6.360732,1,2.397895,1.465568,4.588329,4.70953,4.4628,5.572154
clean,buggy,buggy,clean,0.693147,1.386294,1.386294,0.587191,0.398459,0.027589,4.56778,0,1.791759,1.064711,2.539237,3.332205,3.207613,3.332205
buggy,buggy,buggy,buggy,1.386294,2.639057,3.135494,1.41381,0.047917,0.023171,6.555286,1,2.484907,3.912223,2.70805,4.718499,4.474264,5.583496
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.670101,0.014423,0.004831,5.335131,0,1.791759,1.420696,1.504077,5.049856,4.797772,4.927254
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,5.267858,0,1.098612,1.94591,1.098612,4.727388,4.483341,1.791759
buggy,buggy,buggy,buggy,1.386294,2.079442,2.302585,1.236724,0.015242,0.007932,6.662277,1,2.397895,1.48614,3.529591,2.639057,2.595255,3.401197
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,4.521789,4.182508,0
buggy,buggy,buggy,buggy,1.609438,2.70805,3.401197,1.588619,0.051602,0.023755,5.983684,1,2.484907,2.978077,2.479056,5.056246,4.795129,5.793014
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.65945,0.859595,0,4.566949,0,1.791759,3.334345,2.169054,3.367296,3.235143,3.367296
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.960824,0.026668,0.004017,6.769068,1,2.397895,1.835776,4.334017,2.397895,2.329227,2.890372
clean,clean,buggy,clean,1.386294,1.791759,1.94591,1.001279,0.011219,0.002459,6.701346,1,2.397895,2.341806,3.921973,2.484907,2.421257,3.044522
clean,clean,clean,clean,1.386294,1.791759,1.94591,1.175546,0.012276,0.006277,6.535488,1,2.397895,2.242835,3.928487,5.062595,4.797112,5.771441
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.584443,0.003387,0.009707,6.668228,0,2.484907,4.832067,4.634729,4.532599,4.185555,4.060443
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.938702,0.001891,0.000757,6.781818,1,2.397895,1.396245,4.618383,4.736198,4.478586,5.293305
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,5.267858,0,0,0,0,0,0,4.744932,4.489872,1.94591
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.521194,0.026317,0.00995,5.01728,1,1.791759,2.311545,2.944439,3.401197,3.264614,3.401197
buggy,clean,buggy,buggy,1.098612,2.302585,3.73767,1.692946,0.209229,0.069358,5.51982,0,1.94591,2.749192,0.641854,4.543295,4.199005,4.543295
clean,buggy,buggy,buggy,0.693147,1.791759,1.94591,1.056609,0.110811,0.033124,7.097135,0,1.791759,3.489208,1.969906,3.433987,3.295096,3.433987
buggy,buggy,buggy,buggy,1.098612,1.386294,2.197225,1.33201,0.065596,0.048555,5.436469,0,2.397895,5.449105,3.66048,0,0,0
clean,clean,clean,clean,0.693147,1.386294,3.258097,1.684445,0.083649,0.045951,6.561087,0,1.791759,3.218476,0.924259,3.465736,3.330059,3.465736
buggy,clean,buggy,buggy,0.693147,1.098612,2.484907,1.462769,6.23637,0,0,0,0,0,0,0.693147,0.693147,0.693147
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.67576,0.00638,0.000441,7.320745,0,1.791759,0.928219,2.639057,3.496508,3.362457,3.496508
buggy,clean,buggy,clean,1.386294,1.386294,1.386294,0.73342,0.035852,0.006805,7.147032,1,2.484907,1.235471,4.621732,2.564949,2.493205,3.178054
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.822015,0.016565,0,6.632436,0,2.484907,3.753965,4.628203,2.639057,2.571849,3.295837
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.703528,0.020044,0,7.323613,0,2.484907,3.911023,4.63152,2.70805,2.645465,3.401197
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.149129,0.163789,0.002116,5.46806,0,1.791759,2.140066,3.044522,3.526361,3.396185,3.526361
buggy,buggy,buggy,buggy,1.386294,2.484907,2.944439,1.364928,0.011225,0.0051,6.357548,1,2.484907,3.380654,2.908539,4.75359,4.487287,5.602119
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.725639,0.014261,0.004448,6.51323,1,2.484907,2.112635,4.634729,4.762174,4.498475,5.613128
clean,clean,clean,clean,0.693147,1.791759,3.258097,1.264497,0.011338,0.076178,5.892528,0,1.791759,4.545632,0.970779,3.555348,3.426865,3.555348
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.804398,0.009027,0.000252,7.188662,1,2.484907,2.678965,4.641213,4.770685,4.50899,5.624018
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.804398,0.00025,0.008949,7.197435,1,2.484907,0.24686,4.644391,4.779123,4.519285,5.63479
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.346293,0.005816,0.017347,6.649632,1,2.484907,1.022451,5.046646,5.068904,4.786324,5.42495
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.973045,0.005548,0.00057,7.469369,1,2.484907,1.335001,4.369448,4.787492,4.524177,5.645447
clean,clean,clean,clean,1.098612,2.197225,3.78419,1.633315,0.667599,0.034178,5.117275,0,1.791759,2.191654,0.48858,4.795791,4.534962,5.209486
buggy,buggy,buggy,buggy,1.386294,1.94591,2.484907,1.310932,0.022777,0.00765,6.301794,1,2.484907,2.990217,3.379633,2.70805,2.624669,3.496508
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.532078,0.044851,0.002291,5.389072,1,1.609438,2.128232,1.791759,2.772589,2.693951,2.70805
buggy,buggy,buggy,buggy,1.609438,1.94591,2.397895,1.068552,0.122403,0.019483,5.9592,1,2.484907,2.994231,3.48124,5.075174,4.788075,5.799093
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00076,0.00076,7.183112,0,2.484907,0.548121,5.749393,4.553877,4.190866,4.060443
buggy,clean,buggy,buggy,0.693147,1.386294,1.386294,0.693567,4.379258,0.470379,1.465568,0,1.386294,3.563883,1.202972,4.564348,4.205886,3.295837
buggy,clean,buggy,buggy,1.609438,1.609438,2.302585,0.872376,0.014639,0.012742,6.255539,0,2.564949,3.898127,3.607941,5.081404,4.794302,5.808142
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.002646,0.000662,6.628041,0,2.484907,4.523092,5.065755,4.574711,4.220096,4.110874
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002075,0.000692,6.583409,1,2.484907,2.702703,5.068904,4.804021,4.537641,5.356586
clean,buggy,buggy,clean,1.098612,1.386294,1.386294,0.857882,0.012624,0,6.600782,0,2.484907,3.379293,4.679071,2.772589,2.694627,3.135494
buggy,buggy,buggy,buggy,1.386294,1.386294,1.386294,0.780934,0.015862,0.000348,6.866933,1,2.484907,4.277222,4.679071,4.812184,4.547435,5.669881
buggy,clean,clean,clean,1.098612,1.791759,2.197225,1.241875,0.703023,0.000685,5.211561,0,2.484907,2.307573,3.713572,1.098612,1.081805,1.386294
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.651437,0.008463,0,5.178971,0,1.791759,4.300545,2.833213,3.583519,3.440418,3.583519
clean,clean,clean,clean,1.386294,1.94591,2.302585,1.31328,0.086812,0.002724,5.789624,1,2.484907,2.109,3.601959,2.833213,2.757475,3.555348
clean,clean,clean,clean,1.098612,1.098612,1.791759,0.818929,0.003947,0.005588,6.409846,1,2.484907,3.846097,4.177459,4.820282,4.5564,5.375278
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.760469,0.016036,0.004875,6.7886,0,2.484907,3.543275,4.685182,1.386294,1.368639,1.098612
clean,clean,clean,clean,0.693147,1.94591,2.564949,1.212093,0.043969,0.022664,6.836979,1,1.791759,3.641788,1.504077,3.610918,3.466361,3.610918
clean,clean,clean,clean,0.693147,1.791759,4.26268,1.890219,0.055046,0.190463,6.240198,0,1.791759,3.967079,0.48858,3.637586,3.496811,3.637586
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.292633,0,0.693147,6.464588,0,1.098612,4.871833,1.386294,3.663562,3.526655,3.663562
buggy,clean,clean,clean,1.386294,1.609438,1.791759,1.004961,0.030703,0.001806,6.094923,1,2.484907,3.913821,4.189655,5.087596,4.792479,5.805135
buggy,clean,clean,clean,1.098612,1.098612,1.098612,0.395725,0.008067,0.003731,6.688977,0,2.484907,1.408545,5.096813,4.828314,4.560905,5.384495
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.594033,0.001699,0,7.071149,0,2.564949,1.283708,5.117994,5.09375,4.800243,4.51086
clean,clean,clean,clean,1.098612,1.098612,2.302585,1.046318,0.048657,0.046312,7.421973,0,2.484907,4.149464,3.619797,5.252273,4.86561,5.620401
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.230742,0.169172,0.000861,5.961005,1,1.791759,1.710188,2.751748,3.688879,3.551914,3.688879
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000742,0.000742,7.206377,0,2.484907,0.131028,5.793014,5.257495,4.873058,5.036953
clean,buggy,buggy,clean,0,0,0,0,0,0,0,0,0,0,0,5.26269,4.880678,0
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.500789,0.004652,0.000424,7.073693,0,2.564949,0.398776,5.126936,5.267858,4.888242,5.043425
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000988,0.000988,6.920672,0,2.079442,1.007958,3.713572,1.609438,1.587192,1.386294
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.613855,0.054585,0.003439,6.519634,0,2.484907,2.373044,4.715548,5.099866,4.802134,5.817111
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.613855,0.054848,0.003456,6.514713,0,2.484907,2.373975,4.712499,5.105945,4.810313,5.826
buggy,buggy,buggy,buggy,1.386294,1.791759,1.791759,0.765505,0.0374,0.013919,6.125995,0,1.609438,2.955951,1.163151,5.111988,4.816484,5.537334
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002202,0,7.216709,0,2.484907,0.667829,5.802118,5.117994,4.824547,4.543295
clean,clean,clean,clean,1.609438,1.94591,1.94591,0.827805,0.024464,0.008767,6.407985,0,2.484907,2.794839,4.025352,5.123964,4.832465,5.860786
clean,clean,clean,clean,0.693147,2.079442,2.944439,1.366592,0.101524,0.113559,6.142639,0,1.94591,2.759377,1.283708,3.713572,3.569533,3.713572
clean,clean,clean,clean,0.693147,2.079442,2.944439,1.366592,0.101524,0.113559,6.142639,0,1.94591,2.759377,1.283708,3.73767,3.597312,3.73767
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.480487,0.009125,0.002715,8.076904,0,2.484907,1.860975,4.430817,5.273,4.884165,5.63479
buggy,clean,buggy,buggy,1.386294,2.302585,3.218876,1.670046,0.953892,0.002255,4.032114,0,2.197225,2.691921,1.111858,4.584967,4.209606,4.477337
clean,clean,clean,clean,0.693147,2.079442,3.044522,1.661858,2.995282,0,1.879465,0,1.386294,0.506818,0.336472,4.59512,4.224203,3.367296
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.928472,0.010617,0.00246,5.72195,0,2.079442,4.395806,2.397895,4.60517,4.238589,4.143135
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.651437,0.010127,0.005076,5.285739,0,1.791759,2.017566,3.178054,3.7612,3.616309,3.7612
buggy,buggy,buggy,buggy,1.386294,2.564949,2.995732,1.249093,0.088626,0.008182,6.686847,1,2.484907,3.706965,2.935982,2.833213,2.721953,3.610918
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.9379,0.008528,0,6.776222,0,2.484907,4.795791,4.439706,4.836282,4.55008,5.693732
buggy,clean,clean,clean,1.098612,1.098612,1.098612,0.434094,0.004389,0.001997,7.132098,0,2.484907,0.019803,5.123964,4.844187,4.560591,5.402677
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.9379,0.008562,0,6.772222,0,2.484907,4.808029,4.430817,4.85203,4.570993,5.710427
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.434094,0.004456,0.002028,7.1168,0,2.484907,2.800325,5.114995,4.859812,4.581287,5.420535
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.456298,0.028843,0.009805,7.018697,1,2.484907,3.166319,4.7333,4.867534,4.591477,5.429346
clean,clean,clean,clean,0.693147,1.098612,1.609438,0.94827,0.017151,0.111314,6.107023,0,1.791759,2.331173,2.525729,3.78419,3.639952,3.78419
clean,clean,clean,clean,0.693147,1.098612,1.609438,0.94827,0.017132,0.111196,6.108136,0,1.791759,2.243896,2.545531,3.806662,3.665867,3.806662
buggy,clean,clean,clean,1.098612,1.098612,1.791759,1.180229,0.005256,0.002632,6.410504,1,2.484907,3.942746,4.225373,5.129899,4.827353,5.298317
clean,clean,clean,clean,1.098612,1.098612,1.791759,1.180229,0.005284,0.002646,6.405228,1,2.484907,3.94294,4.213608,5.135798,4.835329,5.308268
clean,clean,clean,clean,1.098612,1.098612,1.609438,1.073677,0.00587,0.00252,6.389401,1,2.079442,4.906385,4.119037,5.141664,4.843163,5.31812
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.843088,0.009314,0.002492,6.282883,1,2.484907,4.660321,4.7333,0,0,0
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.843088,0.009407,0.002517,6.272877,1,2.484907,4.660416,4.721441,0.693147,0.693147,1.098612
buggy,clean,buggy,buggy,1.386294,1.386294,2.302585,1.32059,0.346475,0,5.03838,0,2.564949,0.04879,3.652215,1.791759,1.745716,1.94591
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.783317,0.002834,0,7.251579,0,2.564949,2.785011,4.721441,2.890372,2.771964,3.688879
clean,clean,clean,clean,0.693147,1.94591,2.484907,1.359255,0.074425,0.07168,5.914718,0,1.94591,2.837323,1.713798,3.828641,3.677313,3.828641
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.064439,1.060585,0,4.219508,0,1.791759,0.239017,3.238678,3.850148,3.701055,3.850148
clean,clean,clean,clean,0.693147,1.791759,2.397895,1.317933,0.042888,0.071714,6.009304,0,1.94591,2.953347,1.774952,3.871201,3.725452,3.871201
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.21405,0.036264,0,6.538863,0,2.564949,0.463734,5.138735,5.147494,4.837551,5.509388
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.21405,0.036655,0,6.527958,0,2.564949,0.300105,5.126936,5.153292,4.845446,5.517453
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.064439,1.070441,0,4.204693,0,1.791759,0.039221,3.218876,3.89182,3.749033,3.89182
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.480487,0.009122,0.002714,8.077214,0,2.564949,2.566487,4.445588,5.278115,4.873364,5.641907
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.494425,0.027772,0.013165,6.404683,1,2.564949,3.166319,4.742058,5.159055,4.852889,5.880533
clean,clean,clean,clean,0.693147,1.386294,1.791759,0.634586,0.12601,0.010321,5.852202,0,1.791759,1.23256,2.379546,3.912023,3.771841,3.912023
clean,clean,clean,clean,0.693147,1.386294,1.791759,0.634586,0.125874,0.010309,5.853351,0,1.791759,1.300192,2.397895,3.931826,3.79459,3.931826
buggy,buggy,buggy,buggy,1.386294,1.791759,2.639057,1.389599,0.058093,0.009801,6.06504,1,2.564949,2.933325,3.31273,2.890372,2.772589,3.637586
clean,buggy,buggy,buggy,0.693147,1.098612,1.098612,0.543445,0.010345,0.006908,5.668155,1,1.94591,0.615186,3.295837,3.951244,3.815292,3.951244
clean,buggy,buggy,buggy,0.693147,1.098612,1.098612,0.543445,0.010309,0.006885,5.671604,1,1.94591,0.751416,3.314186,3.970292,3.837084,3.970292
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.494425,0.02797,0.01326,6.39748,1,2.564949,3.19663,4.7333,5.164786,4.859114,5.888878
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.938702,0.002642,0.001058,6.447306,0,2.564949,3.096934,4.75359,4.875197,4.578929,5.438079
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.02174,0.02174,4.521789,0,1.386294,0,1.609438,4.882802,4.589142,4.779123
buggy,clean,buggy,buggy,1.386294,1.791759,3.218876,1.559478,0.007469,0.007165,6.994282,0,2.639057,4.249637,2.777576,4.890349,4.599253,5.743003
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.938702,0.002665,0.001067,6.438823,0,2.564949,3.08603,4.742058,4.89784,4.609262,5.459586
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.02174,0.02174,4.521789,0,1.386294,0,1.609438,4.905275,4.619172,4.804021
buggy,buggy,buggy,buggy,0.693147,1.098612,1.098612,0.157287,0.090746,0.040615,5.671604,0,1.94591,1.439835,3.314186,4.912655,4.628789,2.079442
buggy,buggy,buggy,buggy,0.693147,1.098612,1.098612,0.157287,0.090448,0.040478,5.67504,0,1.94591,1.439835,3.332205,4.919981,4.638508,2.197225
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002043,0.000681,6.59919,0,2.564949,3.727138,5.153292,4.615121,4.228001,4.762174
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002068,0.00069,6.586861,0,2.564949,3.727138,5.138735,4.624973,4.242477,4.779123
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002537,0.000846,6.382662,0,2.079442,3.858622,4.808111,4.634729,4.256747,4.795791
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.004464,0.002235,6.104793,0,2.079442,5.2711,4.166665,4.644391,4.270816,4.812184
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.003407,0.001137,6.08791,0,2.079442,5.335854,4.102643,4.65396,4.284689,4.828314
buggy,clean,clean,clean,1.386294,1.386294,1.386294,0.740732,0.076664,0.008918,6.562444,1,2.564949,4.781474,4.756431,5.170484,4.858416,5.897154
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.740732,0.077296,0.008994,6.553933,1,2.564949,4.781558,4.742058,5.17615,4.866149,5.905362
clean,clean,clean,clean,1.098612,1.609438,2.484907,1.49494,0.284568,0.007092,3.952973,0,1.386294,3.655064,0.239017,1.098612,1.085189,1.098612
