buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.008889,0.0177,4.727388,0,0.693147,2.118662,1.098612,2.890372,2.857619,2.772589
clean,clean,clean,clean,1.098612,1.386294,1.94591,0.693147,0.006873,0.006873,3.898532,0,1.386294,2.587012,1.202972,2.944439,2.911263,2.944439
buggy,buggy,buggy,buggy,0.693147,0.693147,2.302585,1.398423,1.733233,0.094515,2.590017,0,0.693147,0.086178,0.285179,2.995732,2.964242,2.890372
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.149058,0.038943,0.024957,4.716712,0,1.791759,3.086943,1.163151,3.044522,3.014063,2.944439
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.713219,0.107395,0.015862,5.439513,0,1.791759,2.260721,1.609438,2.079442,2.000128,1.609438
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.543445,0.003839,0.03403,4.875197,0,1.791759,0.058269,1.791759,2.197225,2.127041,1.791759
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.580541,0.005195,0.299333,4.174387,0,1.386294,3.58018,1.386294,3.091042,3.058237,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.041158,0,5.476464,0,0.693147,2.961658,1.609438,3.135494,3.09603,3.044522
buggy,clean,clean,buggy,0.693147,1.386294,2.079442,1.219567,1.06198,0.5267,4.20678,0,0.693147,1.763017,0.254642,3.178054,3.139833,3.091042
clean,clean,clean,clean,0.693147,1.609438,1.791759,1.030929,0.072395,0.020554,4.837868,0,0.693147,2.548664,0.470004,3.218876,3.182212,3.135494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,3.663562,0,0.693147,3.091951,0.693147,3.258097,3.222868,3.178054
clean,clean,clean,clean,0.693147,0.693147,1.609438,0.881881,0.48387,0.051825,3.871201,0,0.693147,2.447551,0.223144,3.295837,3.261935,3.218876
clean,clean,clean,clean,0.693147,1.791759,1.791759,1.087932,0.008265,0.014418,5.266827,0,1.791759,3.461979,1.335001,3.332205,3.297687,3.258097
clean,clean,clean,clean,0.693147,1.791759,2.079442,1.223261,0.057937,0.007881,5.462602,0,0.693147,3.080073,0.357674,3.367296,3.333275,3.295837
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002225,0.002225,6.109248,0,1.386294,3.48124,2.302585,3.401197,3.364533,3.332205
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.719658,1.722767,0,2.397895,0,0.693147,2.235376,0.285179,3.433987,3.394844,3.367296
clean,clean,clean,clean,0.693147,1.791759,1.94591,0.905666,0.209768,0.036424,4.689787,0,0.693147,3.261169,0.405465,3.465736,3.398193,3.401197
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,4.875197,0,0.693147,3.63178,0.693147,3.496508,3.43108,3.433987
clean,clean,clean,clean,0.693147,2.302585,2.772589,1.567378,0.012867,0.0121,5.554509,0,0.693147,3.416414,0.285179,3.526361,3.462919,3.465736
clean,clean,clean,clean,0.693147,2.197225,2.197225,0.951299,0.03337,0.036714,5.201256,0,0.693147,3.301745,0.693147,3.555348,3.493473,3.496508
clean,clean,clean,clean,0.693147,1.386294,2.639057,1.54036,6.673298,0,0,0,0,0,0,2.302585,2.193886,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.01547,0,6.109248,0,1.609438,3.198265,2.397895,2.564949,2.310553,0.693147
buggy,clean,clean,buggy,0.693147,0.693147,0.693147,0,0.032612,0.016439,5.894403,0,0.693147,2.984166,1.386294,3.583519,3.477541,3.526361
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.128617,0.038466,3.951244,0,0.693147,4.130676,0.693147,3.610918,3.494991,3.555348
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0,0,0,2.639057,2.373975,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0,0,0,2.70805,2.463002,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0.693147,3.884857,0.693147,2.772589,2.543961,1.609438
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.146586,0.031853,0,5.194067,0,0.693147,4.135487,0.587787,3.637586,3.506758,3.583519
clean,clean,clean,clean,0.693147,1.386294,1.609438,1.01175,0.289937,0.078131,4.716264,0,0.693147,2.88926,0.693147,3.663562,3.531933,3.610918
clean,clean,clean,clean,0.693147,2.639057,3.433987,1.538116,0.012846,0.012846,5.595195,0,1.791759,4.368688,0.756122,3.688879,3.555634,3.637586
buggy,clean,clean,clean,0.693147,2.772589,4.330733,1.886927,2.865329,0.004376,1.957274,0,1.609438,0.385262,0.139762,2.833213,2.581731,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004024,0.004024,5.517453,0,0.693147,4.162315,1.791759,3.713572,3.558201,3.663562
clean,clean,clean,clean,1.098612,1.386294,1.94591,0.925024,0.00925,0.00925,4.507227,0,1.098612,3.92019,1.202972,3.73767,3.586293,3.7612
buggy,clean,clean,clean,0.693147,1.791759,2.079442,1.207105,0.065024,0.035537,4.714652,0,0.693147,3.729541,0.451076,3.7612,3.613347,3.713572
clean,clean,clean,clean,0.693147,2.397895,3.135494,1.642143,0.022307,0.013867,4.85164,0,1.098612,1.654411,0.307485,3.78419,3.639952,3.73767
