buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,1,1,1,0,1,1,148,0,4,0,104,251,158.12,100
clean,clean,clean,clean,6,6,6,2.51541,47,53,275,0,6,0.01,26.5,252,159.12,489
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,253,160.12,0
clean,clean,clean,clean,6,6,6,2.57741,28,28,274,0,6,0,26.67,254,161.12,495
clean,clean,clean,clean,6,6,6,2.41093,36,30,274,0,6,0.64,26.83,255,161.93,501
clean,clean,clean,clean,1,1,1,0,1,1,615,0,6,0.01,122,256,162.92,148
clean,clean,clean,clean,1,1,1,0,1,1,615,0,6,0.08,123,257,163.9,149
clean,clean,clean,clean,6,6,6,2.51541,47,53,275,0,6,0.08,27.33,258,164.9,509
clean,clean,clean,clean,6,6,6,2.57741,28,28,274,0,6,0,27.5,259,165.9,515
clean,clean,clean,clean,1,1,1,0,3,0,74,0,1,8.04,9,284,187.36,251
clean,clean,clean,clean,1,1,1,0,1,1,259,0,1,75.26,3,285,187.26,252
clean,clean,clean,clean,2,15,28,4.60936,147,51,167.54,0,6,35.37,2.39,286,188.26,325
clean,clean,clean,clean,1,1,1,0,53,30,145,0,3,17.81,4,260,164.75,106
clean,clean,clean,clean,6,6,6,2.55034,11,11,274,0,6,6.98,27.67,261,165.74,522
clean,clean,clean,clean,1,1,1,0,10,10,614,0,6,0,127,262,166.74,153
clean,clean,clean,clean,6,6,6,2.57741,28,28,274,0,6,0.02,28,263,167.74,529
clean,clean,clean,clean,6,6,6,2.57741,28,28,274,0,6,0,28.17,264,168.74,535
buggy,buggy,buggy,buggy,2,13,37,4.58711,310,139,134.49,0,6,46.06,1.41,287,188.27,327
clean,clean,clean,clean,1,4,8,2.70603,227,60,223.5,0,1,83.36,3.38,288,189.27,255
clean,clean,clean,clean,1,1,1,0,22,4,116,0,1,77.06,14,289,190.26,256
clean,clean,clean,clean,1,1,1,0,5,2,205,0,1,23.04,26,290,191.26,257
clean,clean,clean,clean,1,1,1,0,1,1,167,0,1,1.36,5,291,191.76,258
clean,clean,clean,clean,1,2,2,0.485461,10,9,225,0,1,82.38,11.5,292,192.76,259
clean,clean,clean,clean,2,3,13,0,10,18,47.23,0,6,0.17,10,293,193.76,260
clean,clean,clean,clean,1,1,1,0,36,0,168,0,3,2.33,5,18,15.77,2
clean,clean,clean,clean,1,2,4,1.14431,68,6,89.25,0,1,32.6,4.75,294,194.11,261
clean,clean,clean,clean,1,1,1,0,1,0,457,0,3,21.26,46,295,195.07,262
buggy,clean,buggy,buggy,1,2,8,2.27922,128,79,91.88,0,1,76.09,2.5,296,195.73,263
clean,clean,clean,clean,1,1,1,0,33,10,68,0,1,22.76,7,297,196.73,264
clean,clean,clean,clean,1,8,23,4.34352,112,0,135.65,0,4,28.78,0.91,9,8.27,5
clean,clean,buggy,buggy,1,2,3,1.52193,6,4,215,0,1,42.82,8.67,298,197.33,265
buggy,clean,clean,clean,1,3,3,1.43156,5,9,224.67,0,1,30.05,9,299,198.32,266
clean,clean,clean,clean,2,35,70,5.15987,424,295,182.83,0,9,39.22,2.06,300,199.31,341
clean,clean,clean,clean,6,6,6,2.55034,11,11,272.67,0,6,5.64,28.5,265,167.84,541
clean,clean,clean,clean,1,1,1,0,128,0,606,0,6,0.07,132,266,168.82,157
clean,clean,clean,clean,1,1,1,0,8,8,734,0,6,0.01,133,267,169.82,158
clean,clean,clean,clean,1,1,1,0,1,1,133,0,3,0.08,8,301,200.28,75
clean,clean,clean,clean,1,1,1,0,1,131,734,0,6,0.07,134,268,170.8,159
clean,clean,clean,clean,1,1,1,0,131,1,604,0,6,0.1,135,269,171.77,160
clean,clean,clean,clean,1,1,1,0,0,133,734,0,6,0.81,136,270,172.5,161
clean,clean,clean,clean,1,1,1,0,113,1,147,0,4,1.06,114,271,173.5,111
clean,clean,clean,clean,1,1,1,0,7,7,259,0,4,0,115,272,174.5,112
clean,clean,clean,clean,6,6,6,2.57873,29,30,290.5,0,6,0.72,29.83,273,175.5,554
clean,clean,clean,clean,6,6,6,2.57741,28,28,290.33,0,6,0,30,274,176.5,560
clean,clean,clean,clean,6,6,6,2.57947,13,12,290.33,0,6,0.04,30.17,275,177.48,566
clean,clean,clean,clean,2,3,3,0.918296,3,3,286.67,0,6,15.27,54.67,276,178.48,281
clean,clean,clean,clean,6,6,6,2.57873,29,30,290.5,0,6,0.02,30.5,277,179.48,574
clean,clean,clean,clean,6,6,6,2.57741,28,28,290.33,0,6,0,30.67,278,180.48,580
clean,clean,clean,clean,6,6,6,2.57947,13,12,290.33,0,6,0.1,30.83,279,181.44,586
clean,clean,clean,clean,2,2,2,0.111241,134,1,430,0,6,0.02,83.5,280,182.43,289
clean,clean,clean,clean,6,6,6,2.57873,29,30,312.67,0,6,0.02,31.17,281,183.43,594
clean,clean,clean,clean,6,6,6,2.57873,30,29,312.5,0,6,0.01,31.33,282,184.43,600
clean,clean,clean,clean,6,6,6,2.57873,29,30,312.67,0,6,0.01,31.5,283,185.43,606
clean,clean,clean,clean,6,6,6,2.57741,28,28,312.5,0,6,0,31.67,284,186.43,612
clean,clean,clean,clean,6,6,6,2.57947,13,12,312.5,0,6,0.22,31.83,285,187.35,618
clean,clean,clean,clean,2,2,2,0.216397,23,6,484.5,0,6,0,79,286,188.35,224
clean,clean,clean,clean,6,6,6,2.5344,34,36,315.5,0,6,0.01,32.17,287,189.34,626
clean,clean,clean,clean,6,6,6,2.57741,28,28,315.17,0,6,0,32.33,288,190.34,632
clean,clean,clean,clean,6,6,6,2.33068,19,17,315.17,0,6,0.4,32.5,289,191.19,638
clean,clean,clean,clean,1,1,1,0,15,12,750,0,6,0,154,290,192.19,179
clean,clean,clean,clean,6,6,6,2.5344,34,36,316,0,6,0.01,32.83,291,193.19,645
clean,clean,clean,clean,6,6,6,2.5344,36,34,315.67,0,6,0,33,292,194.19,651
clean,clean,clean,clean,6,6,6,2.5344,34,36,316,0,6,0.01,33.17,293,195.19,657
clean,clean,clean,clean,6,6,6,2.57741,28,28,315.67,0,6,0,33.33,294,196.19,663
clean,clean,clean,clean,6,6,6,2.33068,19,17,315.67,0,6,0.03,33.5,295,197.18,669
clean,clean,clean,clean,2,2,2,0.846562,16,196,506,0,6,0,91.5,296,198.17,319
clean,clean,clean,clean,6,6,6,2.5344,34,36,286,0,6,0.01,33.83,297,199.17,677
clean,clean,clean,clean,6,6,6,2.57741,28,28,285.67,0,6,0,34,298,200.17,683
clean,clean,clean,clean,6,6,6,2.33068,19,17,285.67,0,6,0.06,34.17,299,201.15,689
clean,clean,clean,clean,1,1,1,0,7,7,231,0,4,0,141,300,202.15,138
clean,clean,clean,clean,6,6,6,2.5344,34,36,286,0,6,0.02,34.5,301,203.14,696
clean,clean,clean,clean,6,6,6,2.57741,28,28,285.67,0,6,0,34.67,302,204.14,702
clean,clean,clean,clean,6,6,6,2.33068,19,17,285.67,0,6,0.07,34.83,303,205.11,708
clean,clean,clean,clean,1,1,1,0,7,7,231,0,4,0,145,304,206.11,142
clean,clean,clean,clean,6,6,6,2.5344,34,36,286,0,6,0.01,35.17,305,207.11,715
clean,clean,clean,clean,6,6,6,2.57741,28,28,285.67,0,6,0,35.33,306,208.11,721
clean,clean,clean,clean,6,6,6,2.33068,19,17,285.67,0,6,0.22,35.5,307,209.01,727
clean,clean,clean,clean,6,7,35,2.941,24,1879,97.06,0,6,159.1,6.29,308,210.01,661
clean,clean,clean,clean,5,5,10,2.33591,1,1062,174.2,0,7,167.79,21.6,309,210.94,562
clean,clean,clean,clean,6,6,6,2.5666,32,34,217,0,6,0.14,36,310,211.93,742
clean,clean,clean,clean,6,6,6,2.57741,28,28,216.67,0,6,0,36.17,311,212.93,748
clean,clean,clean,clean,6,6,6,2.44802,17,15,216.67,0,6,0.42,36.33,312,213.75,754
clean,clean,clean,clean,1,1,1,0,17,0,229,0,4,0.02,82,313,214.74,72
clean,clean,clean,clean,6,6,6,2.5666,32,34,219.83,0,6,0.21,36.67,314,215.65,761
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,315,216.65,0
clean,clean,clean,clean,6,6,6,2.57741,28,28,219.5,0,6,0,36.83,316,217.65,767
clean,clean,clean,clean,1,1,1,0,1,1,61,0,2,3.65,4,302,200.04,268
clean,clean,clean,clean,5,12,13,3.66313,208,7,129.92,0,7,80.03,16.08,303,199.62,405
clean,clean,clean,clean,1,1,2,0.890492,66,38,168.5,0,1,8.98,11.5,304,200.2,270
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,317,216.3,0
clean,clean,clean,clean,1,1,1,0,0,145,145,0,1,53.59,15,305,200.82,271
clean,clean,clean,clean,2,12,28,4.26656,132,63,149.54,0,2,77.85,2.61,306,200.34,349
clean,clean,clean,clean,1,2,5,2.19923,150,9,337.8,0,4,70.38,5.4,318,215.31,202
clean,clean,clean,clean,1,1,1,0,117,0,0,0,0,0,0,307,201.16,24
buggy,buggy,buggy,buggy,2,18,26,3.78787,51,76,214.5,0,7,30.09,4.19,308,202.16,351
clean,clean,clean,clean,1,1,1,0,16,1,117,0,1,0.77,1,309,202.86,25
clean,clean,clean,clean,2,6,39,0.910348,34,9,210.1,0,6,92.63,6.62,320,216.89,204
clean,clean,clean,clean,2,6,11,3.45943,33,22,137.18,0,5,27,4.55,310,203.25,353
clean,clean,clean,clean,1,1,1,0,10,2,132,0,1,1.56,2,311,204.24,26
clean,clean,clean,clean,2,2,2,0.849751,0,29,307.5,0,6,5.47,93,315,208.05,303
clean,clean,clean,clean,1,6,48,3.69046,130,1895,309.6,0,2,1.21,0.08,317,209.51,4
clean,clean,clean,clean,2,6,31,3.65296,152,495,453.68,0,4,1.5,1.48,318,210.51,33
clean,clean,clean,clean,1,6,76,4.4784,160,8216,362.97,0,2,1.81,0.05,319,211.51,6
clean,clean,clean,clean,1,1,1,0,1,1,1155,0,2,1.32,4,320,212.46,7
buggy,clean,buggy,buggy,1,14,19,3.80674,65,67,130.53,0,8,42.93,3.68,321,212.89,277
clean,clean,clean,clean,1,2,2,0.591673,1,13,457,0,2,1,4,323,213.99,9
buggy,buggy,buggy,buggy,2,3,10,3.01672,152,108,132.9,0,6,53.68,20.9,324,214.5,307
clean,clean,clean,clean,1,1,7,2.39549,49,70,119,0,3,20.04,4,325,215.13,279
buggy,clean,buggy,buggy,1,4,5,0.738755,345,16,179.2,0,3,147.78,12.4,326,215.69,280
buggy,buggy,buggy,buggy,2,6,16,3.17668,398,191,96.06,0,5,17.91,4.19,327,216.2,291
clean,clean,clean,clean,1,5,5,1.81968,221,252,109,0,3,9.76,4.6,328,217.15,282
clean,clean,clean,clean,1,3,3,0.370479,63,5,165.67,0,1,0.64,1,329,217.89,283
buggy,clean,clean,clean,1,1,1,0,58,0,0,0,0,0,0,330,218.89,284
clean,clean,clean,clean,1,1,1,0,10,0,636,0,1,12.65,20,331,219.89,285
clean,clean,clean,clean,1,3,5,1.92909,22,16,106.8,0,3,0.63,5,332,220.85,286
buggy,buggy,buggy,buggy,1,4,10,3.05258,211,39,72.3,0,3,1.1,2.4,333,221.39,287
buggy,buggy,buggy,clean,2,14,19,3.71546,80,90,162.32,0,7,26.35,4.63,334,222.32,368
clean,clean,clean,clean,1,4,8,2.47969,40,44,99,0,3,0.21,3.13,335,223.3,289
clean,clean,clean,clean,1,2,3,1.54302,44,34,130,0,3,0.08,7.33,336,224.26,290
clean,clean,clean,clean,1,1,1,0,3,3,354,1,3,35.44,6,0,0,0
clean,clean,clean,clean,1,2,3,1.40998,17,4,93.33,1,2,65.03,4,337,225.05,23
buggy,buggy,buggy,buggy,1,3,8,2.50745,137,47,92.13,0,3,1.89,3.5,338,225.81,291
buggy,clean,clean,clean,1,3,3,1.58496,9,0,115.67,0,3,0.72,9.33,339,226.8,292
clean,clean,clean,clean,1,2,4,1.94184,34,8,67,0,1,106.63,0.75,340,227.5,293
clean,clean,clean,clean,1,2,2,0.543564,1,7,83.5,1,2,54.7,3.5,341,227.93,24
buggy,buggy,buggy,buggy,2,14,34,4.09635,550,903,192.03,1,7,67.4,3.24,19,15.46,18
buggy,buggy,buggy,buggy,1,6,11,2.86929,828,0,0,0,0,0,0,20,16.46,13
clean,clean,clean,clean,1,5,20,3.29026,541,17,59.85,1,1,93.27,1.25,342,228.47,294
clean,clean,clean,clean,1,1,2,1,6,0,357.5,0,4,11.38,23,343,229.13,11
buggy,buggy,buggy,buggy,1,2,9,2.36212,212,112,77.78,0,1,17.27,2.33,344,230.01,295
clean,clean,clean,clean,1,1,1,0,1,1,252,0,4,25.33,86,345,231.01,16
clean,clean,clean,clean,1,1,1,0,2,12,94,0,1,53.87,1,346,232.01,296
clean,clean,clean,clean,1,1,1,0,97,0,0,0,0,0,0,347,233.01,12
clean,clean,clean,clean,1,1,1,0,1,1,97,0,1,0.05,1,348,233.98,13
clean,clean,clean,clean,1,1,1,0,1,1,97,0,1,0.03,2,349,234.96,14
clean,clean,clean,clean,1,1,1,0,2,2,212,1,4,18.83,22,350,235.69,15
clean,clean,clean,clean,1,1,1,0,5,2,386,0,4,1.42,44,351,236.46,16
buggy,buggy,buggy,buggy,1,1,3,0.694805,60,10,89.67,0,1,2.84,2.33,352,237.46,297
clean,clean,clean,clean,1,1,1,0,1,5,470,0,4,17.77,19,353,238.24,17
clean,clean,clean,clean,1,4,5,2.07671,81,32,135.4,0,3,3.75,6.2,354,239.24,298
clean,clean,buggy,clean,1,28,43,4.50046,150,107,179.63,0,8,26.28,3.44,355,240.22,299
buggy,buggy,buggy,buggy,1,2,3,1.32188,29,3,132,0,3,0.02,10,356,241.22,300
clean,clean,clean,clean,1,1,2,1,7,3,92.5,0,3,2.82,13.5,357,242.21,301
clean,clean,clean,clean,1,1,1,0,1,1,70,0,1,5.29,3,358,243.05,302
buggy,clean,buggy,buggy,1,3,6,1.76197,648,7,105.33,0,2,24.27,1,10,8.52,6
clean,clean,clean,clean,1,1,1,0,5,0,84,0,2,0.01,4,11,9.52,7
clean,clean,clean,clean,1,4,5,1.74462,51,27,89.2,0,2,13.54,1.2,359,243.24,18
clean,clean,clean,clean,1,1,1,0,1,1,141,0,3,2,28,360,244.23,303
buggy,clean,clean,buggy,1,20,44,3.53222,349,277,162.05,0,9,31.44,2.34,361,245.1,304
clean,clean,clean,clean,3,5,7,2.05715,260,105,126.14,0,5,20.85,25,21,17.18,7
clean,clean,clean,clean,2,2,2,1,0,2,8,0,1,0.01,0.5,22,18.18,6
clean,clean,clean,clean,1,1,1,0,2,2,394,0,4,0.13,88,23,19.18,5
clean,clean,clean,clean,1,1,1,0,2,2,394,0,4,0.01,89,24,20.17,6
clean,clean,clean,clean,1,1,1,0,2,2,394,0,4,0,90,25,21.17,7
clean,clean,clean,clean,1,1,1,0,156,0,204,0,4,45.05,6,0,0,0
clean,clean,clean,clean,1,1,1,0,6,7,228,0,2,42.76,5,12,10.31,5
clean,clean,clean,clean,1,2,15,3.8061,0,147,361.67,1,4,4.59,5,362,242.74,0
clean,clean,clean,clean,2,4,6,2.09691,263,111,23.33,0,2,3.1,0.67,363,243.71,1
clean,clean,clean,clean,2,2,2,0.999411,27,8,276.5,0,4,4.92,47.5,364,244.67,19
clean,clean,clean,clean,4,4,4,0.894362,100,10,288.5,0,6,19.47,51.5,365,245.59,429
clean,clean,clean,clean,1,1,1,0,4,5,458,0,3,19.95,48,366,246.29,306
clean,clean,clean,clean,1,1,1,0,1,0,125,0,4,5.53,158,367,247.28,23
clean,clean,clean,clean,1,1,6,2.56489,1133,0,0,0,0,0,0,368,248.12,307
clean,clean,clean,clean,1,1,2,0.827506,119,0,0,0,0,0,0,369,248.78,308
clean,clean,clean,clean,1,1,1,0,1,1,96,0,4,8.98,18,9,7.5,9
buggy,buggy,buggy,clean,1,1,1,0,2051,2084,2402,1,3,0.68,8,323,205.14,1
buggy,buggy,buggy,buggy,1,2,2,0.936824,579,78,148.5,0,2,6.38,5,324,205.7,83
clean,clean,clean,clean,1,1,1,0,6,3,425,0,1,0.93,1,325,206.34,84
clean,clean,clean,clean,1,1,1,0,3,1,373,0,2,0.94,11,326,207.34,85
clean,clean,clean,clean,1,1,1,0,3,2,428,0,1,0.04,2,327,208.33,86
clean,clean,clean,clean,1,1,1,0,0,1,18,0,2,36.82,5,370,245.27,30
clean,clean,clean,clean,1,1,1,0,3,1,98,0,3,15.94,3,328,208.45,205
buggy,buggy,buggy,buggy,1,2,2,0.937622,124,37,187.5,0,2,1.14,6,329,209.44,87
clean,clean,clean,clean,1,1,1,0,18,4,137,0,2,15.98,7,330,210.44,88
clean,clean,clean,clean,1,1,1,0,3,2,57,1,2,16.7,5,371,245.78,26
clean,clean,clean,clean,1,1,1,0,3,2,55,0,3,16.74,14,331,211.14,206
buggy,clean,buggy,buggy,2,3,3,1.48062,139,25,143,0,1,1.63,1,332,211.39,91
buggy,buggy,buggy,buggy,1,8,15,2.729,477,1171,581.53,1,3,16.09,1,372,245.74,3
buggy,clean,buggy,buggy,2,14,55,5.39522,2248,1894,117.78,0,7,82.05,1.33,11,9.28,14
buggy,clean,buggy,buggy,2,10,34,4.25825,2050,713,94.18,0,2,35.32,0.35,12,10.24,16
clean,clean,clean,clean,5,5,5,2.00561,37,84,283,0,6,14.67,42,373,245.81,441
buggy,clean,buggy,buggy,2,2,2,0.99506,133,0,0,0,0,0,0,13,11.22,18
clean,clean,buggy,buggy,1,3,4,1.2775,61,12,199.75,0,2,42.74,1.75,13,10.84,8
buggy,clean,buggy,buggy,1,16,27,4.38221,95,101,204.3,0,7,14.58,2.33,374,245.95,310
clean,clean,clean,clean,1,4,6,2.19638,24,13,335.17,0,3,14.95,2.17,375,246.56,5
clean,clean,clean,clean,1,2,9,2.94153,575,0,0,0,0,0,0,26,20.98,14
clean,clean,clean,clean,1,1,1,0,25,25,235,0,2,69.87,7,333,210.38,207
clean,clean,clean,clean,1,1,1,0,2,1,235,0,2,0,8,334,211.38,208
buggy,clean,clean,clean,1,1,1,0,50,50,354,0,4,23.77,8,335,212.35,209
clean,clean,clean,clean,1,1,1,0,0,23,23,0,1,0.29,1,27,21.97,15
buggy,clean,buggy,buggy,1,2,2,0.962749,990,0,0,0,0,0,0,376,247.32,6
clean,clean,clean,clean,1,1,3,1.58181,0,1763,587.67,0,2,24.8,2.33,14,12.12,1
buggy,clean,buggy,buggy,2,3,10,3.0481,1586,0,0,0,0,0,0,377,247.25,111
clean,clean,clean,clean,1,1,1,0,0,1,135,0,1,0.19,1,15,13.07,1
buggy,buggy,buggy,buggy,4,30,78,5.55418,707,912,200.08,0,9,23.9,2.62,1,0.94,0
clean,clean,clean,clean,1,1,1,0,0,68,68,0,4,26.37,9,2,1.94,1
buggy,buggy,buggy,buggy,2,3,7,2.73266,477,0,0,0,0,0,0,3,2.94,2
buggy,clean,buggy,buggy,2,8,13,2.56631,630,1310,300.15,0,5,11.28,6.46,0,0,0
buggy,clean,buggy,buggy,2,3,3,1.32017,138,38,140.67,0,2,65.91,2.67,14,11.7,15
buggy,clean,clean,buggy,1,2,2,0.811278,30,2,68.5,0,1,8.87,0.5,28,22.78,0
buggy,buggy,buggy,buggy,4,31,62,4.17,1507,680,197.53,0,8,8.99,6.05,378,247.44,431
clean,clean,clean,clean,1,1,1,0,13,2,743,1,1,32.29,37,379,248.44,312
clean,clean,clean,clean,1,1,1,0,14,2,176,1,1,53.74,15,380,249.3,313
buggy,clean,buggy,buggy,1,3,5,1.74851,1535,2,113,0,4,0.3,1.6,1,1,1
clean,clean,clean,clean,1,1,1,0,49,0,0,0,0,0,0,2,1.99,2
clean,clean,clean,clean,1,1,1,0,0,49,49,0,1,1.21,1,3,2.99,3
buggy,clean,buggy,buggy,1,6,10,1.62157,658,35,299.9,0,3,4.96,1.5,4,3.99,4
clean,clean,buggy,buggy,2,3,8,2.70161,202,128,157.88,0,3,2.79,0.5,16,13.95,9
clean,clean,clean,clean,1,1,1,0,177,0,0,0,0,0,0,5,4.98,5
clean,buggy,clean,clean,5,39,97,6.29184,356,543,162.47,0,10,51.54,2.66,381,248.94,457
clean,clean,clean,clean,1,7,8,2.3003,1836,148,148.13,0,3,0.63,1.25,6,5.97,6
clean,clean,clean,clean,1,5,8,2.00132,240,304,818.75,0,3,9.2,2.13,7,6.97,7
clean,clean,clean,clean,1,1,1,0,2,2,74,0,2,116.34,4,382,249.83,31
clean,clean,buggy,clean,1,22,43,4.97257,138,148,173.84,0,9,15.26,2.4,383,250.83,315
clean,clean,clean,clean,1,1,1,0,0,6,148,0,1,0.25,14,384,251.82,316
buggy,clean,clean,clean,2,5,19,3.28059,479,1029,288.05,0,3,29.96,0.68,8,7.97,8
clean,clean,clean,clean,2,4,18,3.47005,504,666,123.67,0,6,30.63,2.28,48,26.64,55
clean,clean,clean,clean,1,1,2,0.961237,0,104,52,0,3,0.08,4,49,27.64,41
clean,clean,clean,clean,1,1,1,0,1,1,59,0,4,0.3,13,385,252.68,317
clean,clean,clean,clean,2,2,4,1.9656,9,6,203,0,6,2.67,9,386,253.66,404
clean,clean,clean,clean,1,1,1,0,9,4,116,0,4,5.13,9,387,254.63,87
clean,clean,clean,clean,1,3,24,4.16531,0,7171,298.79,0,3,14.79,0.5,9,8.96,9
clean,clean,clean,clean,1,2,6,2.56368,91,3,481.83,0,3,1.94,2.33,10,9.95,10
clean,clean,clean,clean,3,5,13,2.83677,66,40,137.23,0,9,5.2,5.23,50,28.61,58
clean,clean,clean,clean,1,2,3,1.24943,201,6,51,0,4,0.07,4,51,29.6,43
clean,clean,clean,clean,1,2,5,1.92211,260,148,69.6,0,4,1.02,2.6,52,30.51,44
clean,clean,clean,clean,1,1,1,0,16,2,89,0,1,0.02,1,53,31.51,45
clean,clean,clean,clean,2,2,1,0,104,38,155,0,1,0.35,1,54,32.49,46
clean,clean,clean,clean,1,6,17,3.44538,1485,20,74.53,0,5,2.09,2.82,4,3.86,2
clean,clean,clean,clean,1,6,17,3.44538,20,1485,160.71,0,5,0.01,2.88,5,4.86,3
buggy,buggy,buggy,buggy,1,1,5,1.22775,149,20,253.4,1,5,0.25,10,6,5.85,4
clean,clean,clean,clean,1,1,1,0,1,1,600,0,2,2.9,3,7,6.85,5
clean,clean,clean,clean,1,1,1,0,1,1,668,0,1,3.55,1,8,7.85,6
buggy,clean,clean,clean,1,1,1,0,5,2,585,0,5,0.01,26,9,8.85,7
buggy,buggy,buggy,buggy,1,1,1,0,20,0,318,0,5,0.02,41,10,9.85,8
buggy,buggy,buggy,buggy,1,1,1,0,14,0,297,0,5,6.82,49,11,10.85,9
clean,clean,clean,clean,1,1,1,0,1,1,588,0,5,0.03,27,12,11.85,10
clean,clean,clean,clean,1,1,1,0,33,15,177,0,5,0.04,23,13,12.85,11
buggy,buggy,buggy,buggy,1,5,12,3.14308,1330,0,0,0,0,0,0,14,13.85,12
clean,clean,clean,clean,3,3,3,1.4459,24,31,198.67,0,3,12,9,29,23.39,24
clean,clean,clean,clean,1,1,2,1,25,15,119.5,0,1,172.48,1.5,389,254.92,320
clean,clean,clean,clean,1,1,1,0,2,1,232,1,2,0.12,19,15,14.84,2
clean,clean,clean,clean,1,1,2,0.391244,14,12,124.5,0,1,0.04,2,390,255.89,321
clean,clean,clean,clean,1,1,1,0,14,2,176,0,3,16.08,14,391,256.77,89
clean,clean,clean,clean,1,1,1,0,40,11,188,0,3,0.41,15,392,257.57,90
clean,clean,clean,clean,1,1,1,0,6,0,247,0,5,14.86,145,393,258.56,91
clean,clean,clean,clean,1,1,1,0,15,2,217,0,3,0,16,394,259.56,92
buggy,buggy,buggy,clean,1,1,2,0.625262,87,9,38,0,1,3.93,0.5,395,260.56,322
clean,clean,clean,clean,1,2,3,1.20303,82,14,1154.67,0,5,11.61,6,396,261.44,10
clean,clean,clean,clean,1,1,1,0,6,4,278,0,1,38.27,2,397,261.47,21
buggy,buggy,buggy,buggy,1,15,26,4.49276,34,48,133.04,0,10,12.37,3.23,398,262.46,323
clean,clean,clean,clean,1,2,2,0.173586,341,6,1346,1,4,1.52,6.5,399,262.87,11
buggy,buggy,buggy,buggy,5,31,47,4.69967,179,214,350.49,0,9,12.51,2.83,400,263.74,463
clean,clean,clean,clean,1,1,1,0,2,2,76,0,1,44.45,3,401,264.35,325
clean,clean,clean,clean,1,1,2,0.992399,66,12,405.5,0,1,63.4,8.5,402,264.81,326
buggy,buggy,buggy,buggy,4,22,70,5.05079,801,655,342.67,1,11,18.66,2.19,16,15.57,19
buggy,buggy,buggy,buggy,2,2,2,0.749595,5,9,334,0,5,0.01,24,17,16.57,17
clean,clean,clean,clean,1,1,1,0,2,1,605,0,5,0.06,42,18,17.57,15
clean,clean,clean,clean,5,5,5,2.0739,79,47,271.6,0,8,14.22,48.2,19,18.57,23
buggy,clean,clean,clean,1,3,3,1.53948,10,1,123.33,0,5,36.76,12.67,403,264.42,327
clean,clean,clean,clean,1,1,1,0,1,1,492,0,7,13.7,36,17,14.43,13
clean,clean,clean,clean,1,1,1,0,15,9,492,0,8,0.67,37,18,15.4,14
clean,clean,clean,clean,1,1,1,0,1,0,121,0,3,81.68,7,19,16.39,1
clean,clean,clean,clean,1,1,2,0.85596,107,0,0,0,0,0,0,20,19.31,0
buggy,buggy,buggy,clean,1,1,3,1.57741,14,0,310,0,5,6.08,19.67,21,20.25,17
buggy,clean,clean,clean,1,1,1,0,34,19,103,1,4,13.07,14,20,17.3,15
clean,clean,clean,clean,1,4,5,1.26807,14,15,247.6,0,7,21.6,9.2,404,262.85,328
buggy,buggy,buggy,buggy,3,9,17,3.43874,1100,312,94.94,0,5,15.09,1.59,21,18.24,27
buggy,clean,buggy,buggy,2,8,32,3.99818,1237,953,131.38,0,2,33.1,0.63,22,19.23,26
clean,clean,clean,clean,4,4,6,1.66015,66,10,182.5,0,6,14.39,29.33,405,263.3,149
clean,clean,clean,clean,1,1,2,1,6,6,778,0,3,14.92,4.5,23,20.22,2
clean,clean,clean,clean,2,3,4,0.514625,218,54,266.25,0,3,78.52,16,406,264.28,424
clean,clean,clean,clean,1,2,4,1.98987,98,147,542.75,0,5,17.24,3.75,24,21.18,3
buggy,clean,clean,clean,1,2,2,1,8,2,97,0,5,12.82,12.5,25,22.17,18
clean,buggy,buggy,buggy,1,5,5,1.29653,99,13,305.4,0,8,21.22,10.8,26,23.12,19
buggy,buggy,buggy,clean,1,1,1,0,1,1,338,0,5,4.36,53,27,24.11,4
buggy,clean,clean,clean,1,2,2,0.979869,24,24,211,0,3,2.39,4,28,25.1,4
buggy,clean,clean,clean,1,2,3,1.41402,356,202,202.67,0,3,10.7,6.67,29,26.1,5
clean,clean,clean,clean,1,1,1,0,132,0,0,0,0,0,0,12,11.38,1
clean,clean,clean,clean,1,1,1,0,6,4,122,0,3,6.68,8,30,27.06,2
clean,clean,clean,clean,4,4,4,1.90313,0,48,216.5,0,7,16.18,50.5,31,28.05,32
buggy,clean,buggy,buggy,3,7,10,2.37891,50,48,166,0,4,3.66,2,32,29.05,38
clean,clean,clean,clean,2,2,2,0.970951,8,2,170,0,6,1.67,75,33,30.05,19
clean,clean,clean,clean,1,1,3,1.33026,24,30,180.33,1,5,39.23,9,55,32.39,47
buggy,buggy,buggy,clean,1,14,46,4.3926,130,464,338.24,0,7,17.43,2.5,407,263.6,13
clean,clean,clean,clean,2,2,2,0.63431,0,25,419,0,7,2.05,102,34,31,25
buggy,clean,buggy,buggy,1,3,12,3.38535,1483,0,13.42,0,5,1.87,6,35,32,8
clean,clean,clean,clean,1,1,1,0,5,0,84,0,2,3.68,2,408,264.43,2
clean,buggy,clean,clean,2,3,3,0,0,1,225.67,0,5,19.09,12,36,32.97,36
