buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,buggy,buggy,buggy,3,7,9,2.44431,108,56,781.33,1,10,3.42,33.11,13,12.4,29
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,91,64.53,0
buggy,buggy,buggy,buggy,4,14,29,3.89698,608,276,395.9,1,11,18.65,10.93,156,119.92,327
clean,clean,clean,clean,1,3,4,0.933729,519,0,95.25,0,5,27.06,7.75,28,24.41,28
clean,clean,clean,clean,3,4,4,1.61385,94,14,869.5,1,10,5.27,75.25,10,9.27,17
clean,clean,buggy,clean,3,5,6,1.72176,55,12,812.5,1,10,9.4,49.5,11,10.26,20
clean,clean,clean,clean,3,5,6,2.23991,51,26,688.17,1,10,8.42,49.83,157,120.16,320
clean,clean,clean,clean,2,2,3,0.793992,8,23,786,0,11,124.47,102,92,64.73,57
clean,clean,clean,clean,2,3,3,1.55666,5,2,880.67,1,10,3.04,100.33,113,87.11,198
clean,clean,clean,clean,1,1,1,0,193,0,0,0,0,0,0,114,88.11,6
clean,clean,clean,clean,1,2,2,0.684038,8,3,150,1,5,9.09,18,29,25.17,29
buggy,clean,buggy,buggy,2,9,41,4.43547,2372,732,248.59,0,6,14.63,0.9,93,65.62,93
clean,buggy,buggy,buggy,1,5,6,1.8766,849,244,1207.5,0,5,31.76,6.17,30,25.98,30
buggy,buggy,buggy,buggy,2,3,8,2.78865,124,91,228.63,0,10,231.55,37.88,0,0,0
clean,clean,clean,clean,1,3,25,4.38946,1540,830,706.04,0,5,23.99,1.52,31,26.94,31
buggy,clean,buggy,buggy,1,2,11,3.3179,510,0,0,0,0,0,0,1,1,1
clean,clean,clean,clean,1,2,3,0.965527,29,2,1510.33,0,5,1.53,13,32,27.86,32
buggy,clean,buggy,clean,3,3,3,1.08219,139,26,1269.33,1,11,2.44,100.67,12,11.1,23
clean,clean,clean,clean,3,3,3,1.27508,38,0,758.33,0,11,41.69,101.33,13,12.09,26
clean,clean,clean,clean,3,3,3,1.02087,92,0,1514.67,0,11,48.95,101.67,14,13.09,29
clean,clean,clean,clean,1,1,2,0.160823,84,1,236,0,5,7.5,20,33,28.85,33
buggy,buggy,buggy,buggy,3,11,18,2.91544,117,53,575.83,1,11,28.39,17.33,115,87.88,270
clean,clean,clean,clean,3,3,3,1.06605,29,9,673,1,11,7.27,102,116,88.88,273
clean,clean,clean,clean,1,5,25,2.54131,103,715,361.32,0,5,93.22,1.64,34,29.78,34
clean,clean,clean,clean,3,3,3,1.23535,36,1,1323.33,1,11,13.57,102.67,117,89.83,276
clean,clean,clean,clean,3,3,3,1.23535,1,36,1335,1,11,0.28,103,118,90.77,279
clean,clean,clean,clean,2,2,2,0.413817,9,27,771.5,1,11,1.78,154.5,158,118.86,226
clean,clean,clean,clean,3,3,4,1.64599,39,4,1752.5,1,11,2.8,78,119,91.22,282
clean,clean,clean,clean,2,8,43,4.12082,6773,248,165.88,0,5,7.95,0.63,120,92.22,182
buggy,buggy,buggy,buggy,3,6,11,2.70963,138,46,544.55,1,11,18.89,28.36,14,12.8,32
clean,clean,clean,clean,2,2,2,0.702467,20,1,218,1,4,7.4,5,15,13.79,14
buggy,buggy,buggy,buggy,4,6,10,1.91116,503,76,386.3,1,11,18.97,31.5,159,119.07,329
clean,clean,clean,clean,1,1,1,0,1,1,1316,0,11,0.73,313,94,65.08,57
buggy,clean,buggy,buggy,1,3,3,1.00084,787,6,3.33,0,3,34.3,2.33,95,66.08,26
buggy,clean,buggy,buggy,4,4,9,1.39259,69,60,519.89,0,12,48.31,35.89,160,119.82,332
clean,clean,clean,clean,2,2,2,0.970951,4,1,755,0,11,91.12,157.5,96,67.04,60
clean,clean,clean,clean,2,2,2,1,3,1,722,1,11,13.92,158,121,92.47,211
clean,buggy,buggy,clean,2,3,3,1.35816,28,0,734.67,0,11,28.35,106.67,15,13.8,22
buggy,buggy,buggy,buggy,3,3,3,1.18351,46,1,959,1,11,71.04,106.67,122,93.39,289
buggy,clean,clean,clean,2,5,8,2.4621,1488,1,182.38,0,11,9.05,40,2,1.95,3
clean,clean,clean,clean,1,1,2,0.918296,3,0,176.5,0,5,72.74,16,35,30.2,35
clean,clean,clean,clean,3,6,9,2.71835,266,8,325.89,1,11,7.24,35.67,16,14.76,34
clean,clean,clean,clean,2,2,5,1.26807,12,17,606.8,1,11,45.81,64.2,123,94.24,215
clean,clean,clean,clean,3,3,3,1.13928,43,13,886.67,0,11,33.58,107.33,3,2.93,2
clean,clean,clean,clean,1,6,12,2.36051,502,256,930.67,1,5,37.16,3.5,36,31.02,36
clean,clean,clean,clean,1,5,70,5.62082,2028,7519,511.96,0,5,51.83,0.63,37,32.01,37
clean,clean,clean,clean,1,2,2,0.339951,0,1282,641,0,2,129.56,3,38,33.01,38
buggy,clean,clean,clean,3,4,5,1.7318,69,4,442.6,1,11,49.09,65,161,119.6,331
buggy,clean,clean,clean,2,2,2,0.485461,13,6,802.5,0,11,3.09,162.5,124,94.67,217
clean,clean,clean,clean,1,1,2,0.811278,4,0,1176.5,0,12,2.61,166,162,120.54,90
clean,clean,clean,clean,2,2,9,1.84715,750,713,1671.33,0,11,62.4,36.33,190,128.75,275
clean,clean,clean,clean,1,3,3,0.259534,214,1,387,1,5,4.53,14.67,39,33.88,39
clean,clean,clean,clean,1,1,1,0,1,1,1347,0,11,0.14,327,191,129.72,153
clean,buggy,buggy,clean,0,0,0,0,0,0,0,0,0,0,0,192,130.72,0
clean,clean,clean,clean,1,1,2,0.650022,11,1,1179.5,0,12,0.49,167.5,193,131.72,154
clean,clean,clean,clean,1,1,1,0,1,1,1012,0,7,1.74,40,4,3.89,3
clean,clean,clean,clean,3,3,3,0.84754,114,7,677.33,0,11,9.73,110.67,163,120.77,335
clean,clean,clean,clean,3,3,3,0.84754,114,7,674,0,11,9.74,110.33,164,121.77,338
buggy,buggy,buggy,buggy,3,5,5,1.15008,87,32,456.6,0,4,18.22,2.2,165,122.53,253
clean,clean,clean,clean,1,1,1,0,3,0,1361,0,11,0.95,330,166,123.53,93
clean,clean,clean,clean,4,6,6,1.28829,90,32,605.67,0,11,15.36,55,167,124.52,350
clean,clean,clean,clean,1,7,18,2.92196,893,1005,464.28,0,6,14.79,2.61,40,34.5,40
clean,clean,clean,clean,1,7,18,2.92196,893,1005,464.28,0,6,14.79,2.61,41,35.5,41
clean,clean,clean,clean,2,2,4,0.616861,118,35,3218.25,0,11,5.43,83,194,131.18,279
buggy,clean,buggy,buggy,3,9,24,4.31241,2121,3,55.38,0,8,13.76,2.04,97,66.33,87
clean,clean,clean,clean,1,7,20,4.26909,2108,0,5.55,0,3,0.66,0.4,98,67.32,28
clean,clean,clean,clean,2,2,4,1.53064,13,3,304.5,0,7,80.11,10,99,68.31,62
clean,clean,clean,clean,1,1,2,0.918296,4,2,196.5,0,5,6.52,23,42,36.2,42
buggy,buggy,buggy,buggy,3,12,19,2.48718,1410,125,800.79,1,11,39.73,17.84,16,14.21,36
clean,clean,clean,clean,3,4,4,1.55461,30,0,875.75,0,11,120,83.75,125,93.64,296
buggy,clean,clean,clean,2,2,2,0.543564,11,5,1250.5,0,11,0.02,167,126,94.64,221
clean,clean,clean,clean,3,4,4,1.55461,30,0,872.25,0,11,121.49,83,127,95.64,301
clean,clean,clean,clean,2,2,2,0.543564,11,5,1231.5,0,11,15.45,165.5,128,96.64,225
clean,clean,clean,clean,2,3,3,0.578221,98,33,1116.33,1,11,22.72,112.67,129,97.64,227
clean,clean,clean,clean,1,2,4,1.58124,31,211,448,0,5,9.29,11.5,43,37.09,43
clean,clean,clean,clean,1,2,4,1.58124,31,211,448.5,0,5,8.43,11.75,44,38.09,44
buggy,clean,clean,clean,2,2,5,2.25512,16,8,607.2,1,11,50.56,67.4,168,123.88,199
clean,clean,clean,clean,2,2,5,2.25512,16,8,604,1,11,50.57,66.6,169,124.88,201
clean,clean,clean,clean,2,2,4,1.92612,14,6,594.5,1,7,134.15,60.5,170,125.87,203
clean,clean,clean,clean,2,3,3,1.32353,15,4,534.33,1,11,104.67,112.67,0,0,0
clean,clean,clean,clean,2,3,3,1.32353,15,4,529,1,11,104.68,111.33,1,1,2
buggy,clean,buggy,buggy,3,3,9,2.74563,571,0,153.22,0,12,0.05,37.56,5,4.73,6
clean,clean,clean,clean,3,3,3,1.18872,12,0,1409.33,0,12,15.2,111.33,17,14.99,39
clean,clean,clean,clean,1,6,11,2.89329,314,302,369.45,0,6,16.07,4.55,45,38.54,45
clean,clean,clean,clean,1,2,2,0.066561,253,0,67,0,5,0.27,24.5,46,39.49,46
clean,clean,clean,clean,1,5,10,2.73569,178,302,406.2,0,6,18.17,4.9,47,40.49,47
clean,clean,clean,clean,2,2,2,0.238685,51,0,690.5,0,12,0.59,169.5,171,125.16,246
clean,clean,clean,clean,2,2,2,0.238685,51,0,683,0,12,0.35,167.5,172,126.16,248
clean,clean,clean,clean,1,2,2,0.066561,253,0,66,0,5,0.04,24,48,41.48,48
clean,clean,clean,clean,2,2,4,0.616861,118,35,3219.25,0,12,12.02,84.25,195,129.76,281
clean,clean,clean,clean,3,3,3,0.639556,51,24,603.67,1,12,22.72,113.67,173,127.11,357
clean,clean,clean,clean,1,3,5,0.886242,233,18,347,0,5,2.43,9.8,49,42.46,49
clean,clean,clean,clean,1,3,5,0.886242,233,18,347.4,0,5,2.67,10,50,43.46,50
buggy,buggy,buggy,buggy,3,5,13,3.01324,334,55,429.54,1,12,17.79,26.46,17,15,37
clean,buggy,buggy,buggy,1,2,2,0.721928,6,4,288.5,1,6,0.85,26,51,44.39,51
clean,buggy,buggy,buggy,1,2,2,0.721928,6,4,289.5,1,6,1.12,26.5,52,45.39,52
clean,clean,clean,clean,3,3,3,0.639556,51,24,599.33,1,12,23.45,112.67,174,127.91,360
clean,clean,clean,clean,2,3,3,1.55666,5,2,630,0,12,21.13,115,130,96.41,229
clean,clean,clean,clean,1,1,1,0,2,2,91,0,3,0,4,131,97.41,118
buggy,clean,buggy,buggy,3,5,24,3.75634,196,188,1089.38,0,13,69.08,15.08,132,98.41,311
clean,clean,clean,clean,2,3,3,1.55666,5,2,624.67,0,12,20.89,113.67,133,99.41,234
clean,clean,clean,clean,1,1,1,0,2,2,91,0,3,0,4,134,100.41,121
buggy,buggy,buggy,buggy,1,2,2,0.170331,55,24,289.5,0,6,3.22,26.5,135,101.39,7
buggy,buggy,buggy,buggy,1,2,2,0.170331,55,24,290.5,0,6,3.22,27,136,102.39,8
clean,clean,clean,clean,2,2,2,1,3,1,733.5,0,12,40.56,172,100,67.58,116
clean,clean,clean,clean,2,2,2,1,3,1,724.5,0,12,40.56,169.5,101,68.58,118
clean,clean,clean,clean,2,2,2,1,3,1,590.5,0,7,46.4,121.5,102,69.58,120
clean,clean,clean,clean,2,2,2,0.918296,4,2,447,0,7,193.63,63.5,103,70.58,122
clean,clean,clean,clean,2,2,2,1,3,1,439.5,0,7,206.65,59.5,104,71.58,124
buggy,clean,clean,clean,3,3,3,1.09747,169,19,707,1,12,118.28,115.33,175,127.82,363
clean,clean,clean,clean,3,3,3,1.09747,169,19,701,1,12,118.29,113.67,176,128.82,366
clean,clean,clean,clean,2,4,11,3.45907,185,4,51.09,0,3,37.67,0.27,2,1.96,2
clean,clean,clean,clean,2,4,11,3.45907,185,4,51.09,0,3,37.68,0.27,3,2.96,4
clean,clean,clean,clean,2,2,3,1.04085,10,2,4031.33,0,7,61.84,81.67,196,129.53,283
buggy,clean,clean,clean,1,3,4,1.89092,13,8,334.75,0,6,23.06,4.25,137,102.94,122
buggy,clean,clean,clean,2,4,32,4.31437,926,204,208.03,0,12,102.59,11.13,105,72.29,126
clean,clean,clean,clean,2,4,4,1.32702,31,35,1567.25,1,12,20.08,86.75,18,15.72,32
clean,clean,clean,clean,1,1,2,0.811278,4,0,1057.5,0,8,29.9,126,177,129.3,104
buggy,clean,clean,clean,2,2,3,1.31086,25,0,768.67,0,12,20.78,116,178,130.29,259
clean,clean,clean,clean,2,2,3,1.31086,25,0,760.67,0,12,28.54,113.67,179,131.29,261
clean,clean,clean,clean,1,1,1,0,2,1,2713,1,6,0.88,44,138,103.74,123
clean,clean,clean,clean,3,3,3,1.12458,39,17,946.33,1,12,35.5,116.67,139,104.55,319
clean,clean,clean,clean,3,3,3,1.12458,39,17,937.67,1,12,68.05,114.33,140,105.55,322
clean,clean,clean,clean,2,3,3,0.952398,115,31,570.33,1,12,2.6,117,18,15.7,28
clean,clean,clean,clean,2,3,3,0.952398,115,31,563,1,12,2.35,114.67,19,16.7,30
clean,clean,clean,clean,1,10,65,3.6119,1364,177,353.82,0,6,61.88,0.86,53,45.6,53
clean,clean,buggy,buggy,3,6,9,1.91422,508,313,1121.44,0,12,30.03,39.22,19,16.64,44
clean,clean,clean,clean,1,1,1,0,6,4,429,1,3,0.31,7,141,106.48,126
clean,clean,clean,clean,1,1,1,0,6,4,429,1,3,0.31,7,142,107.48,127
clean,clean,clean,clean,1,4,6,1.8397,945,250,258.33,0,6,2.58,9.33,54,46.17,54
clean,clean,clean,clean,2,2,2,0.60984,9,11,655,1,7,88.46,123,180,130.94,263
clean,clean,clean,clean,1,1,1,0,2,0,1411,0,12,4.82,352,20,17.49,13
clean,clean,clean,clean,2,2,10,2.6081,156,228,1507,0,12,56.8,34.7,197,128.38,285
clean,clean,clean,clean,2,2,10,2.66437,159,237,1509.6,0,12,58.26,35.6,198,129.38,287
clean,clean,clean,clean,1,8,10,2.39441,583,111,706.5,0,6,23.85,5.7,55,46.92,55
clean,clean,clean,clean,2,2,3,1.12948,24,10,827.67,0,13,7.73,117.67,143,107.12,245
clean,clean,clean,clean,2,2,3,1.15387,35,10,834,0,13,3.47,121,144,108.12,247
clean,clean,clean,clean,1,3,4,1.6478,200,0,32,0,3,2.01,2.5,107,72.97,30
clean,clean,clean,clean,3,3,3,0.985564,38,9,816.33,0,12,9.73,118.67,20,17.18,47
clean,clean,clean,clean,2,2,5,1.82226,68,1,491.2,0,13,1.01,73,4,3.82,2
clean,clean,clean,clean,3,4,7,1.71885,136,49,512.71,1,12,37.75,51.71,181,129.26,376
clean,clean,clean,clean,1,1,2,0.353359,16,14,1238,0,13,1.52,183.5,5,4.78,3
clean,clean,clean,clean,3,3,3,1.24124,34,1,993.67,0,12,48.43,120,182,129.47,379
clean,clean,clean,clean,3,4,4,0.49783,197,9,1270.5,1,12,60.02,90.25,6,5.36,9
clean,clean,clean,clean,3,4,4,0.49783,197,9,1261.25,1,12,62.71,86.75,7,6.36,12
clean,clean,clean,clean,2,2,2,0.566509,11,4,793,1,12,93.6,173.5,145,106.66,249
clean,clean,clean,clean,2,2,2,0.566509,11,4,811.5,1,12,93.61,180.5,146,107.66,251
clean,clean,clean,clean,1,1,1,0,18,0,948,0,1,36.44,3,147,108.63,9
clean,clean,clean,clean,2,2,4,1.24082,22,26,652.25,0,13,90.29,91.25,148,109.58,131
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,149,110.58,0
buggy,clean,buggy,buggy,3,4,4,0.630971,286,156,779.25,0,12,18.99,90.75,183,130.18,382
clean,clean,clean,clean,2,2,9,2.09007,252,73,403.78,0,12,202.69,40.33,108,72.44,128
clean,clean,clean,clean,1,1,1,0,30,0,53,0,1,403.81,2,150,111.21,122
clean,clean,clean,clean,1,1,1,0,30,0,53,0,1,403.81,2,151,112.21,123
buggy,clean,clean,buggy,3,4,6,2.20248,236,44,764.5,0,12,58.57,61,184,130.86,385
clean,clean,clean,clean,1,1,1,0,0,0,0,0,1,427.9,1,199,127.06,3
buggy,clean,clean,clean,2,3,79,6.05226,1012,272,459.42,1,13,104.64,4.89,6,5.69,4
clean,clean,clean,clean,2,2,2,0.764205,5,4,1079,1,12,4.76,183,152,111.91,256
clean,clean,clean,clean,2,2,2,0.039882,700,0,722.5,0,12,0.62,183.5,5,2.73,4
clean,clean,clean,clean,1,1,1,0,183,0,0,0,0,0,0,1,0.76,0
clean,clean,clean,clean,1,1,1,0,0,183,183,0,1,0.01,1,2,1.76,1
buggy,buggy,buggy,buggy,3,4,4,1.57404,113,0,1024.25,0,12,5.39,92.25,3,2.76,3
clean,clean,clean,clean,3,3,4,1.45173,134,18,1030.75,0,12,9.77,93.25,4,3.76,6
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,153,112.57,0
clean,clean,clean,clean,2,3,70,5.83146,781,159,436.47,1,8,261.75,3.71,7,6.59,6
clean,clean,clean,clean,2,3,67,5.79543,803,175,458.34,1,13,122.79,5.46,8,7.59,8
clean,clean,clean,clean,3,7,57,5.43242,135,142,296.54,0,12,188.54,6.68,21,17.55,45
clean,clean,clean,clean,2,2,2,0.591673,10,4,1063.5,0,12,3.5,186,22,18.55,28
clean,clean,clean,clean,4,4,5,1.85337,54,26,657.2,0,13,57.72,76.2,154,113.26,341
clean,clean,clean,clean,4,4,5,1.77622,56,24,632,0,13,56.68,71.6,155,114.25,345
clean,clean,clean,clean,1,1,1,0,20,0,0,0,0,0,0,156,115.25,3
clean,clean,clean,clean,1,1,1,0,24,0,0,0,0,0,0,157,116.25,4
buggy,buggy,buggy,buggy,3,5,5,1.00862,368,41,983.6,0,8,9.54,13.8,23,19.51,34
clean,clean,clean,clean,3,3,3,1.05314,98,0,1832.33,0,12,27.46,117.33,158,117.08,346
clean,clean,clean,clean,3,4,4,1.3106,104,0,1492.25,0,12,17.1,94.25,159,118.08,349
clean,clean,clean,clean,1,1,1,0,31,29,4078,0,7,2.27,39,160,118.51,137
clean,clean,clean,clean,2,2,2,0.699772,34,40,2096.5,0,8,2.29,19,161,119.51,224
clean,clean,clean,clean,3,3,4,1.45493,72,21,1010.25,1,12,31.19,88.75,162,120.34,355
clean,clean,clean,clean,3,3,4,1.45493,72,21,1025.25,1,12,10.46,94.25,163,121.34,358
buggy,clean,clean,clean,3,4,9,2.19652,77,37,477.89,1,12,114.05,41.67,164,122.34,361
clean,clean,clean,clean,1,4,4,1.27988,130,21,1009.5,1,7,31.01,14.5,56,45.24,56
clean,clean,clean,clean,1,4,4,1.27988,130,21,986,1,7,41.44,13.5,57,46.24,57
clean,clean,clean,clean,3,4,6,2.20127,111,22,652.83,0,12,153.17,62.83,8,7.06,15
clean,clean,clean,clean,2,2,2,0.684038,2,9,846.5,0,12,104.76,188.5,5,4.66,6
clean,clean,clean,clean,1,3,7,1.85297,197,18,297,0,6,45.21,8.14,58,46.83,58
clean,clean,clean,clean,1,3,7,1.85297,197,18,295.86,0,6,44.97,7.57,59,47.83,59
clean,clean,clean,clean,1,1,2,0.918296,5,1,70.5,0,2,1.03,1,165,122.3,142
clean,clean,clean,clean,2,2,2,1,3,1,831.5,0,12,32.7,189.5,6,5.64,4
buggy,clean,buggy,buggy,2,3,4,0.868319,99,72,765,0,9,12.83,12.75,167,123.01,234
buggy,clean,clean,clean,2,4,5,2.2133,11,7,859.6,1,12,16.72,76.8,168,124.01,278
clean,clean,clean,clean,3,4,4,0.577854,2,53,1085.25,1,12,37.72,96.25,169,124.99,371
clean,clean,clean,clean,1,1,1,0,1,1,136,0,3,1.33,4,109,70.28,62
clean,clean,clean,clean,1,3,4,1.84237,2,5,227.5,1,6,130.87,14,60,47.52,60
clean,clean,clean,clean,1,2,3,1.45915,2,4,197.67,1,6,143.51,19.33,61,48.52,61
buggy,buggy,buggy,buggy,3,3,3,0.667099,202,4,908.33,0,12,28.5,128.33,185,124.55,388
buggy,buggy,buggy,buggy,3,3,3,0.686625,201,2,875.67,0,12,39.46,118.67,186,125.4,391
clean,clean,buggy,buggy,3,3,3,1.29974,13,5,1172.33,0,12,10.93,128,21,16.68,50
buggy,clean,clean,clean,3,8,10,2.26878,323,26,1263.2,0,12,28.52,38.9,170,123.04,374
clean,clean,clean,clean,2,3,5,1.08867,356,0,508.6,0,13,4.32,78.8,200,120.69,230
clean,clean,clean,clean,2,3,5,1.08867,356,0,489.2,0,13,6.38,72.4,201,121.68,232
clean,clean,clean,clean,2,3,5,1.08867,356,0,426,0,9,11.17,51,202,122.67,234
clean,clean,clean,clean,2,2,2,0.710677,136,8,2086.5,0,7,100.38,13.5,24,19.28,36
clean,clean,clean,clean,1,1,1,0,3,0,1486,0,12,0.95,386,25,20.28,16
clean,clean,clean,clean,3,3,3,0.839899,139,8,1869.67,0,12,67.85,118.67,26,21.28,55
clean,clean,clean,clean,1,1,2,0.242292,50,0,288.5,0,6,44.4,27.5,62,48.65,62
clean,clean,clean,clean,1,1,2,0.242292,50,0,292.5,0,6,44.4,29.5,63,49.65,63
clean,clean,clean,clean,1,1,2,0.242292,50,0,207,0,5,92.76,16.5,64,50.58,64
clean,clean,clean,clean,2,3,3,1.52193,9,1,828.67,1,12,40.94,129,22,17.41,40
clean,clean,clean,clean,2,3,3,1.52193,9,1,802.33,1,12,101.6,118.67,23,18.41,42
clean,clean,clean,clean,3,3,3,1.28705,12,2,639.67,1,12,31.96,129.33,171,122.89,377
clean,clean,clean,clean,3,3,3,1.19946,13,3,615.67,1,12,140.54,119,172,123.89,380
clean,clean,clean,clean,1,1,1,0,4,4,1493,0,12,0.01,389,173,124.89,138
buggy,buggy,buggy,buggy,3,6,6,1.8358,136,10,1059.5,0,12,17.72,66.17,174,125.05,384
clean,clean,clean,clean,1,1,2,0.985228,5,2,1282,0,13,2.98,200,6,3.51,5
clean,clean,clean,clean,1,1,1,0,1,1,70,0,1,4,2,175,125.86,96
clean,clean,clean,clean,1,1,3,0.884997,37,35,300,0,6,28.47,20,65,51.11,65
clean,clean,clean,clean,1,1,3,0.884997,37,35,297.33,0,6,31.68,18.67,66,52.11,66
clean,clean,clean,clean,1,1,3,0.981591,31,29,243.33,0,5,32.94,11.33,67,53.01,67
buggy,buggy,buggy,clean,2,5,9,2.69391,44,13,374.22,1,12,108.17,43.56,9,7.54,13
clean,clean,clean,clean,1,1,2,1,3,1,1284.5,0,13,1.21,201,176,126.34,140
clean,clean,clean,clean,1,1,2,0.262311,45,0,318.5,0,6,1.95,30.5,68,53.88,68
clean,clean,clean,clean,1,1,2,0.262311,45,0,314.5,0,6,1.95,28.5,69,54.88,69
clean,clean,clean,clean,1,1,2,0.262311,45,0,233,0,5,1.12,17.5,70,55.88,70
clean,clean,clean,clean,1,1,2,0.811278,7,1,1285.5,0,13,0.1,201.5,177,127.32,141
clean,clean,clean,clean,1,1,1,0,1,1,397,1,6,0.17,12,178,128.31,151
clean,clean,clean,clean,2,2,4,1.47766,2308,2138,1159.5,0,12,1.81,99.5,27,21.92,35
clean,clean,clean,clean,3,3,5,2.00624,235,17,494.8,1,12,277.98,79.2,7,6.16,12
clean,clean,clean,clean,1,1,1,0,1,1,764,0,1,3.85,1,179,128.29,97
buggy,clean,buggy,buggy,4,7,8,1.99792,510,2,534.13,0,13,14.45,50.88,10,8.45,20
clean,clean,clean,clean,1,1,1,0,1,1,1295,0,2,0.54,10,11,9.43,7
clean,clean,clean,clean,1,1,1,0,1,0,1295,0,2,0.05,11,28,22.67,23
clean,clean,clean,clean,1,2,2,1,0,2,78,0,2,2.9,1.5,29,23.66,24
buggy,buggy,buggy,buggy,3,3,45,4.86701,3547,2,68.53,0,12,0.76,8.87,180,128.92,392
buggy,buggy,buggy,buggy,3,8,20,3.35035,2594,845,681.25,0,12,38.1,20.45,30,24.62,62
clean,clean,clean,clean,1,1,1,0,1,1,723,0,6,8.97,10,181,129.7,153
clean,clean,clean,clean,1,2,13,2.0309,83,123,236.85,0,6,67.4,4.77,71,56.1,71
clean,clean,buggy,buggy,2,2,2,1,3,1,897.5,1,12,34.42,200.5,8,7.11,11
clean,clean,clean,clean,1,1,1,0,1,1,579,0,6,1.26,15,31,25.54,26
buggy,clean,buggy,buggy,3,16,28,3.79547,142,520,714.79,0,12,111.83,14.75,32,26.5,66
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,33,27.5,0
clean,clean,clean,clean,2,3,4,1.81128,15,1,481.5,1,12,81.62,89.5,182,129.44,297
buggy,clean,clean,buggy,2,3,4,1.81128,15,1,516.5,1,12,53.7,100.5,183,130.44,299
clean,clean,clean,clean,1,3,3,1.04768,41,12,102,1,4,111.35,4.33,24,18.56,1
clean,clean,clean,clean,2,2,2,0.918296,4,2,913,1,12,71.92,202,12,10.19,18
clean,clean,clean,clean,3,13,20,2.48,1447,127,770.15,1,12,110.4,18.35,25,19.25,57
buggy,clean,clean,clean,3,3,3,1.03499,52,5,882,1,12,15.26,135,184,128.57,400
clean,clean,clean,clean,3,3,3,1.01687,54,5,786.67,1,12,62.53,120.33,185,129.57,403
clean,clean,clean,clean,2,2,2,0.918296,3,3,1120,0,12,0.02,202.5,186,130.57,248
clean,clean,clean,clean,1,2,2,0.109286,138,0,76,0,6,11.03,29,72,55.17,72
buggy,buggy,buggy,buggy,3,4,15,3.20476,541,64,582.6,0,12,26.72,27.33,34,27.58,69
clean,clean,clean,clean,1,1,1,0,1,4,476,0,1,484.95,2,203,117.58,129
clean,clean,clean,clean,3,5,5,1.39084,79,34,1307,1,12,40.59,82.6,35,28.4,72
clean,clean,clean,clean,3,5,5,1.325,79,33,1273.8,1,12,46.67,73.4,36,29.4,75
buggy,buggy,buggy,buggy,4,17,57,4.14106,1893,319,357.02,0,12,177.2,7.33,9,7.4,12
clean,clean,clean,clean,2,2,5,2.05473,31,21,556.6,0,13,133.45,83.6,7,4.27,8
clean,clean,clean,clean,1,1,2,0,0,18,9,0,3,306.72,1.5,8,5.27,2
clean,clean,clean,clean,3,3,6,2.05473,21,31,465.5,0,13,0.08,69.83,187,130.51,149
clean,clean,clean,clean,2,4,8,2.26649,116,26,398.38,1,12,85.84,45.25,13,10.89,20
clean,clean,clean,clean,1,1,1,0,1,1,397,1,6,0.52,12,188,131.26,158
clean,clean,clean,clean,2,2,43,4.84626,163,49,216.65,0,12,191.81,9.63,110,65.49,131
clean,clean,clean,clean,1,1,1,0,11,0,0,0,0,0,0,111,66.49,64
clean,clean,clean,clean,3,3,3,1.22105,24,10,1182.67,1,12,88.72,121.33,189,130.97,410
clean,clean,clean,clean,3,3,3,1.22105,24,10,1218.67,1,12,90.51,137.67,190,131.97,413
clean,clean,clean,clean,3,3,4,1.60492,148,23,589.5,1,12,14.91,103.5,10,8.24,15
buggy,clean,buggy,buggy,3,5,9,2.55563,213,19,527.78,0,12,12.46,46.44,37,29.79,78
clean,clean,clean,clean,1,1,2,0.764205,9,0,770,0,12,0.07,207.5,112,66.68,69
clean,clean,clean,clean,3,3,3,1.18104,30,1,1007.33,1,12,83.96,122,191,132.36,416
clean,clean,clean,clean,3,3,3,1.18104,30,1,1047,1,12,75.07,139.33,192,133.36,419
buggy,clean,buggy,buggy,3,4,4,1.48924,70,9,618.75,1,12,1.44,104.75,38,30.65,81
buggy,clean,buggy,buggy,4,13,19,2.96973,1046,55,691.63,0,13,36.15,23.05,193,133.13,423
buggy,buggy,buggy,buggy,3,4,6,1.63792,77,6,597.5,0,13,0.98,71.67,39,31.44,84
clean,clean,clean,clean,2,2,3,1.58496,4,2,686.67,1,12,8.32,140.67,9,7.49,13
buggy,buggy,buggy,buggy,3,3,4,1.50169,40,20,688,0,12,3.37,105.75,40,32.37,87
clean,clean,clean,clean,3,3,4,1.68498,17,1,605.75,1,12,185.63,105.75,194,133.87,425
clean,clean,clean,clean,3,3,3,1.20091,42,0,1973.67,0,12,27.59,141.67,11,9.11,18
clean,clean,clean,clean,3,6,6,1.09753,496,0,67.17,0,6,26.45,3.33,26,19.48,24
clean,clean,clean,clean,1,1,1,0,5,0,0,0,0,0,0,195,134.78,108
clean,clean,clean,clean,2,2,6,2.39208,13,11,487.83,0,13,3.61,72.33,41,33.29,28
